id|threshold|startTime|endTime|truncationLimit|truncationOrder
4810970301938541001|0|1654041600000|1657670400000|500|TIMESTAMP_DESCENDING
4817727350647042762|0|1643673600000|1646092800000|500|TIMESTAMP_DESCENDING
4835460274179807381|0|1646092800000|1648512000000|500|TIMESTAMP_DESCENDING
4843342398161427715|0|1659312000000|1661731200000|500|TIMESTAMP_DESCENDING
4860228422862899417|0|1648771200000|1652400000000|500|TIMESTAMP_DESCENDING
4866421971862171181|0|1656633600000|1660262400000|500|TIMESTAMP_DESCENDING
4881901996069619278|0|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4887532869993369878|0|1659312000000|1666569600000|500|TIMESTAMP_DESCENDING
4890629644493001550|0|1661990400000|1669248000000|500|TIMESTAMP_DESCENDING
4895131869730848725|0|1661990400000|1678924800000|500|TIMESTAMP_DESCENDING
4897102469445734706|0|1661990400000|1674086400000|500|TIMESTAMP_DESCENDING
4902169019026513409|0|1661990400000|1677715200000|500|TIMESTAMP_DESCENDING
4903295743567082952|0|1661990400000|1677715200000|500|TIMESTAMP_DESCENDING
72621368625078776|0|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
126945214496527060|0|1646092800000|1648512000000|500|TIMESTAMP_DESCENDING
159598235940299855|0|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
163819535957234055|0|1622505600000|1624924800000|500|TIMESTAMP_DESCENDING
206321707684733781|0|1654041600000|1657670400000|500|TIMESTAMP_DESCENDING
207449256859022496|0|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
207730182079922399|0|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
213640057079214525|0|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
218987806758813062|0|1646092800000|1648512000000|500|TIMESTAMP_DESCENDING
228277580501891313|0|1651363200000|1653782400000|500|TIMESTAMP_DESCENDING
232219054809568483|0|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
254735678556886056|0|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
257550703201881814|0|1659312000000|1661731200000|500|TIMESTAMP_DESCENDING
259801678381846532|0|1661990400000|1668038400000|500|TIMESTAMP_DESCENDING
274719852147516657|0|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
288232850052893474|0|1661990400000|1678924800000|500|TIMESTAMP_DESCENDING
4710766034863270350|0|1633046400000|1635465600000|500|TIMESTAMP_DESCENDING
4732721357924601985|0|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
4745106256899874113|0|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
4761432905060725151|0|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
4776349704436860263|0|1635724800000|1638144000000|500|TIMESTAMP_DESCENDING
4779164454203951606|0|1656633600000|1660262400000|500|TIMESTAMP_DESCENDING
4786202428133358363|0|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4791549353179234115|0|1646092800000|1648512000000|500|TIMESTAMP_DESCENDING
4794364652702154859|0|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4804779226840442392|0|1661990400000|1664409600000|500|TIMESTAMP_DESCENDING
4830392350209483816|0|1643673600000|1647302400000|500|TIMESTAMP_DESCENDING
4831517975238422275|0|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
4836022674377412813|0|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
4839962499417657160|0|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
4843340748893996219|0|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
4844186548213654101|0|1659312000000|1662940800000|500|TIMESTAMP_DESCENDING
4844749773044992485|0|1659312000000|1664150400000|500|TIMESTAMP_DESCENDING
4845873473928561278|0|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
4859666847299025366|0|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
4876837920389996760|0|1656633600000|1662681600000|500|TIMESTAMP_DESCENDING
4877398396442253950|0|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4879651570645480906|0|1659312000000|1666569600000|500|TIMESTAMP_DESCENDING
4881903370459165487|0|1659312000000|1664150400000|500|TIMESTAMP_DESCENDING
4885844569888934826|0|1661990400000|1669248000000|500|TIMESTAMP_DESCENDING
4901042569363851111|0|1661990400000|1674086400000|500|TIMESTAMP_DESCENDING
4905546993624948370|0|1661990400000|1693440000000|500|TIMESTAMP_DESCENDING
61082268969481801|0|1635724800000|1640563200000|500|TIMESTAMP_DESCENDING
110338465748498622|0|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
119909164712464686|0|1633046400000|1635465600000|500|TIMESTAMP_DESCENDING
121316264718123326|0|1646092800000|1650931200000|500|TIMESTAMP_DESCENDING
12385173853196748|0|1643673600000|1646092800000|500|TIMESTAMP_DESCENDING
130605488705384686|0|1612137600000|1614556800000|500|TIMESTAMP_DESCENDING
156784035928999648|0|1638316800000|1640736000000|500|TIMESTAMP_DESCENDING
162411886195773360|0|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
166353085625543129|0|1625097600000|1627516800000|500|TIMESTAMP_DESCENDING
175922959955797491|0|1659312000000|1664150400000|500|TIMESTAMP_DESCENDING
184366659501298856|0|1630454400000|1632873600000|500|TIMESTAMP_DESCENDING
189716608204160638|0|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
192247958849199983|0|1643673600000|1646092800000|500|TIMESTAMP_DESCENDING
199285108144883773|0|1648771200000|1652400000000|500|TIMESTAMP_DESCENDING
200693032784250079|0|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
201536083324843846|0|1659312000000|1664150400000|500|TIMESTAMP_DESCENDING
205478382266235812|0|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
208010282667091072|0|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
214765956986052387|0|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
233625330181481420|0|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
244041003831398471|0|1651363200000|1654992000000|500|TIMESTAMP_DESCENDING
244320554662771358|0|1654041600000|1657670400000|500|TIMESTAMP_DESCENDING
246010229156744883|0|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
252203503278099249|0|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
253609778650038750|0|1659312000000|1664150400000|500|TIMESTAMP_DESCENDING
257270602614720252|0|1656633600000|1660262400000|500|TIMESTAMP_DESCENDING
260083977992284938|0|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
265431177916066206|0|1659312000000|1662940800000|500|TIMESTAMP_DESCENDING
265714577038125445|0|1661990400000|1669248000000|500|TIMESTAMP_DESCENDING
267120577532147189|0|1661990400000|1668038400000|500|TIMESTAMP_DESCENDING
274721501414957986|0|1656633600000|1663891200000|500|TIMESTAMP_DESCENDING
278943076309814039|0|1659312000000|1665360000000|500|TIMESTAMP_DESCENDING
280067601827111699|0|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
295549275302009226|0|1661990400000|1680134400000|500|TIMESTAMP_DESCENDING
4654189014788604700|0|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4703446860835066757|0|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4712172585113106716|0|1640995200000|1643414400000|500|TIMESTAMP_DESCENDING
4713862534485000326|0|1625097600000|1627516800000|500|TIMESTAMP_DESCENDING
4721462083978280961|0|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
4725122633065058351|0|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4735535283058000600|0|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
4746515006172965098|0|1640995200000|1643414400000|500|TIMESTAMP_DESCENDING
4754393831619709553|0|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
4765655304589285798|0|1646092800000|1648512000000|500|TIMESTAMP_DESCENDING
4785074604081172919|0|1643673600000|1648512000000|500|TIMESTAMP_DESCENDING
4787045203796052082|0|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
4800556002678163208|0|1643673600000|1648512000000|500|TIMESTAMP_DESCENDING
4809002451002721575|0|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
4813785051705656983|0|1651363200000|1657411200000|500|TIMESTAMP_DESCENDING
4830111699866484744|0|1659312000000|1662940800000|500|TIMESTAMP_DESCENDING
4831517975238424120|0|1640995200000|1644624000000|500|TIMESTAMP_DESCENDING
4837712073993496150|0|1661990400000|1665619200000|500|TIMESTAMP_DESCENDING
4839400923853751252|0|1661990400000|1664409600000|500|TIMESTAMP_DESCENDING
4846718173736612586|0|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
4848971347939825193|0|1648771200000|1652400000000|500|TIMESTAMP_DESCENDING
4850096148335051553|0|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
4864169347414765614|0|1659312000000|1662940800000|500|TIMESTAMP_DESCENDING
4872614421349807513|0|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
4879650746011751717|0|1656633600000|1662681600000|500|TIMESTAMP_DESCENDING
4881057846017403132|0|1656633600000|1660262400000|500|TIMESTAMP_DESCENDING
4888376195411887909|0|1659312000000|1667779200000|500|TIMESTAMP_DESCENDING
4890627995225567422|0|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4891754170010308101|0|1659312000000|1665360000000|500|TIMESTAMP_DESCENDING
4895977943928423298|0|1661990400000|1675296000000|500|TIMESTAMP_DESCENDING
4898790769550164025|0|1661990400000|1677715200000|500|TIMESTAMP_DESCENDING
4904703943084354686|0|1661990400000|1677715200000|500|TIMESTAMP_DESCENDING
66148543672355774|0|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
94859541052670620|0|1643673600000|1648512000000|500|TIMESTAMP_DESCENDING
113435515126038992|0|1659312000000|1664150400000|500|TIMESTAMP_DESCENDING
116813764602384589|0|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
127508989083648904|0|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
128353414013798538|0|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
130886963682089545|0|1622505600000|1624924800000|500|TIMESTAMP_DESCENDING
140456563134440977|0|1627776000000|1630195200000|500|TIMESTAMP_DESCENDING
146368637156991396|0|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
157063311882454117|0|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
159879710917013859|0|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
164663136253644496|0|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
165507836061689932|0|1640995200000|1645833600000|500|TIMESTAMP_DESCENDING
178455684990390069|0|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
184086009158305008|0|1640995200000|1643414400000|500|TIMESTAMP_DESCENDING
199285108144869257|0|1646092800000|1649721600000|500|TIMESTAMP_DESCENDING
214203281910550336|0|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
223491131508272810|0|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
223493605409426004|0|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
225182455269688282|0|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
230529380315562536|0|1643673600000|1647302400000|500|TIMESTAMP_DESCENDING
234189379646534963|0|1646092800000|1649721600000|500|TIMESTAMP_DESCENDING
239819154058642996|0|1659312000000|1661731200000|500|TIMESTAMP_DESCENDING
243476404610533397|0|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
250795578638748247|0|1651363200000|1654992000000|500|TIMESTAMP_DESCENDING
275283076978846957|0|1656633600000|1663891200000|500|TIMESTAMP_DESCENDING
281757276321095425|0|1659312000000|1668988800000|500|TIMESTAMP_DESCENDING
284291650623117632|0|1661990400000|1671667200000|500|TIMESTAMP_DESCENDING
289075900593484083|0|1661990400000|1675296000000|500|TIMESTAMP_DESCENDING
4637863466139401152|0|1643673600000|1648512000000|500|TIMESTAMP_DESCENDING
4676707837559187741|0|1646092800000|1648512000000|500|TIMESTAMP_DESCENDING
4693033935964218086|0|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
4719210009286680625|0|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
4734128183052347056|0|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
4749327556916826384|0|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4757771806218136123|0|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
4764247929705747036|0|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
4766216330397373705|0|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
4770439554559642047|0|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
4772689979983801978|0|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
4781699103383894553|0|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
4796898477248367237|0|1651363200000|1654992000000|500|TIMESTAMP_DESCENDING
4797178302957630163|0|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
4807874626950540125|0|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4816037676153049973|0|1651363200000|1653782400000|500|TIMESTAMP_DESCENDING
4823357125059165778|0|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
4833770874563731715|0|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
4840245073905980917|0|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
4840809123371038448|0|1651363200000|1653782400000|500|TIMESTAMP_DESCENDING
4846154948905290028|0|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
4851786097706938631|0|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
4861918647112711624|0|1654041600000|1657670400000|500|TIMESTAMP_DESCENDING
4866703996594704169|0|1654041600000|1657670400000|500|TIMESTAMP_DESCENDING
4871769721541770174|0|1659312000000|1662940800000|500|TIMESTAMP_DESCENDING
4873739221745013187|0|1659312000000|1664150400000|500|TIMESTAMP_DESCENDING
4876274420680755722|0|1659312000000|1665360000000|500|TIMESTAMP_DESCENDING
4877681795564313938|0|1656633600000|1666310400000|500|TIMESTAMP_DESCENDING
4879368721279228809|0|1659312000000|1664150400000|500|TIMESTAMP_DESCENDING
4887251944772488210|0|1656633600000|1662681600000|500|TIMESTAMP_DESCENDING
4887813245458457365|0|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4893162369527589099|0|1661990400000|1668038400000|500|TIMESTAMP_DESCENDING
4894287169922813023|0|1659312000000|1675036800000|500|TIMESTAMP_DESCENDING
4906954368508503277|0|1661990400000|1678924800000|500|TIMESTAMP_DESCENDING
53199870109953062|0|1646092800000|1650931200000|500|TIMESTAMP_DESCENDING
62488544341405549|0|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
121597464816918916|0|1654041600000|1657670400000|500|TIMESTAMP_DESCENDING
128634888990502444|0|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
130043913141506814|0|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
141583012797090446|0|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
156220261341857210|0|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
166071060893011498|0|1643673600000|1646092800000|500|TIMESTAMP_DESCENDING
166634285724347791|0|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
167196411044040750|0|1640995200000|1645833600000|500|TIMESTAMP_DESCENDING
169168660026361854|0|1659312000000|1664150400000|500|TIMESTAMP_DESCENDING
177892185281144236|0|1633046400000|1635465600000|500|TIMESTAMP_DESCENDING
193936533831561405|0|1659312000000|1664150400000|500|TIMESTAMP_DESCENDING
200975332394678630|0|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
208012481690344850|0|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
212795357271175133|0|1643673600000|1646092800000|500|TIMESTAMP_DESCENDING
223493605409434245|0|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
224054906095412144|0|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
225743206199859799|0|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
226024956054479130|0|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
236722379559030841|0|1661990400000|1664409600000|500|TIMESTAMP_DESCENDING
237284504878724220|0|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
238693254151817362|0|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
247979454482101445|0|1659312000000|1662940800000|500|TIMESTAMP_DESCENDING
247980279115815523|0|1661990400000|1668038400000|500|TIMESTAMP_DESCENDING
260928402922420151|0|1654041600000|1657670400000|500|TIMESTAMP_DESCENDING
269935602177166383|0|1661990400000|1669248000000|500|TIMESTAMP_DESCENDING
275565101711369549|0|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
275847401321799401|0|1661990400000|1669248000000|500|TIMESTAMP_DESCENDING
291328250162992432|0|1661990400000|1703116800000|500|TIMESTAMP_DESCENDING
4634767516273493098|0|1643673600000|1648512000000|500|TIMESTAMP_DESCENDING
4641806039958689550|0|1643673600000|1648512000000|500|TIMESTAMP_DESCENDING
4642931664987621670|0|1635724800000|1640563200000|500|TIMESTAMP_DESCENDING
4671641287978400084|0|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4681773837384171553|0|1646092800000|1650931200000|500|TIMESTAMP_DESCENDING
4716958484350905430|0|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4722870558373462423|0|1619827200000|1622246400000|500|TIMESTAMP_DESCENDING
4760869405351491536|0|1625097600000|1627516800000|500|TIMESTAMP_DESCENDING
4762276780235051883|0|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4766217704786890907|0|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4771565454466502750|0|1640995200000|1643414400000|500|TIMESTAMP_DESCENDING
4776348879803122806|0|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
4780573478354958231|0|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
4782262328215214682|0|1627776000000|1630195200000|500|TIMESTAMP_DESCENDING
4796052403050795268|0|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4801963927317532512|0|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4805061801328787280|0|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4805341901915962681|0|1659312000000|1664150400000|500|TIMESTAMP_DESCENDING
4815476100589159592|0|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4822231225152317691|0|1648771200000|1652400000000|500|TIMESTAMP_DESCENDING
4823356300425442845|0|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
4826171050192545788|0|1638316800000|1640736000000|500|TIMESTAMP_DESCENDING
4828422575128334016|0|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
4841090598347735782|0|1646092800000|1648512000000|500|TIMESTAMP_DESCENDING
4841934473522068280|0|1646092800000|1648512000000|500|TIMESTAMP_DESCENDING
4847843523887643416|0|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
4854600297718221752|0|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4858258372903832114|0|1651363200000|1653782400000|500|TIMESTAMP_DESCENDING
4864450822391466038|0|1651363200000|1654992000000|500|TIMESTAMP_DESCENDING
4868673496797939459|0|1654041600000|1660089600000|500|TIMESTAMP_DESCENDING
4871208145977872294|0|1651363200000|1665878400000|500|TIMESTAMP_DESCENDING
4880215620110534035|0|1661990400000|1669248000000|500|TIMESTAMP_DESCENDING
4883311569976446841|0|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4884719219737905514|0|1656633600000|1675987200000|500|TIMESTAMP_DESCENDING
4888659869411847327|0|1659312000000|1665360000000|500|TIMESTAMP_DESCENDING
51511570005502801|0|1659312000000|1664150400000|500|TIMESTAMP_DESCENDING
91481016698410195|0|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
101331541371654054|0|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
136235537995406316|0|1643673600000|1646092800000|500|TIMESTAMP_DESCENDING
152560262010904706|0|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
182397159298061731|0|1627776000000|1630195200000|500|TIMESTAMP_DESCENDING
190842508110996877|0|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
194219383197797597|0|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
197032483697463710|0|1656633600000|1660262400000|500|TIMESTAMP_DESCENDING
211671106631764413|0|1638316800000|1641945600000|500|TIMESTAMP_DESCENDING
214203007032628937|0|1638316800000|1640736000000|500|TIMESTAMP_DESCENDING
222648080967676890|0|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
235032155309213929|0|1659312000000|1662940800000|500|TIMESTAMP_DESCENDING
247135029551963600|0|1659312000000|1665360000000|500|TIMESTAMP_DESCENDING
247416504528667649|0|1656633600000|1660262400000|500|TIMESTAMP_DESCENDING
251359628103793885|0|1654041600000|1657670400000|500|TIMESTAMP_DESCENDING
253609778650036703|0|1656633600000|1660262400000|500|TIMESTAMP_DESCENDING
253610878161665399|0|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
254737327824307554|0|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
258112828521593348|0|1656633600000|1660262400000|500|TIMESTAMP_DESCENDING
263460853079081923|0|1659312000000|1667779200000|500|TIMESTAMP_DESCENDING
266275602846188909|0|1659312000000|1665360000000|500|TIMESTAMP_DESCENDING
267964452706465691|0|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
276973301228656328|0|1661990400000|1677715200000|500|TIMESTAMP_DESCENDING
278661326455191127|0|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
284291100867298695|0|1661990400000|1676505600000|500|TIMESTAMP_DESCENDING
289076175471384685|0|1661990400000|1670457600000|500|TIMESTAMP_DESCENDING
