id2|id2|startTime|endTime|truncationLimit|truncationOrder
4813785051705660691|4863888147315953972|1646092800000|1650931200000|500|TIMESTAMP_DESCENDING
4813785876339369061|59955269551006899|1640995200000|1643414400000|500|TIMESTAMP_DESCENDING
4813786700973090778|4875711195849433246|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
4814067351316078464|150872511662272043|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
4815192976345024649|4792394052987268021|1661990400000|1664409600000|500|TIMESTAMP_DESCENDING
4815474176443826175|235031605553414071|1640995200000|1644624000000|500|TIMESTAMP_DESCENDING
4815475550833356432|237847729710041948|1646092800000|1650931200000|500|TIMESTAMP_DESCENDING
4815755651420541891|4907235843485223459|1635724800000|1640563200000|500|TIMESTAMP_DESCENDING
4816319151129756129|135108813454836712|1625097600000|1627516800000|500|TIMESTAMP_DESCENDING
4816320525519303724|4832927549145226260|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4816600351228580188|4859103622467696624|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4816600351228581084|4792112303132645245|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
4816602275373909824|294986600226493171|1648771200000|1652400000000|500|TIMESTAMP_DESCENDING
4816881551327372318|96266915936210699|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
4816882650838990849|278943626065622486|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
4817727075769136280|139611863326406961|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
4817727075769138590|4836024048766947546|1643673600000|1646092800000|500|TIMESTAMP_DESCENDING
4817727350647042264|4908644317880397060|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
4817727350647042912|203226582452539299|1638316800000|1640736000000|500|TIMESTAMP_DESCENDING
4817727625524948200|4878245295273546201|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
4817727900402848778|4848125548620173800|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
4817728175280754035|4895976569538881031|1643673600000|1646092800000|500|TIMESTAMP_DESCENDING
4818007176356318023|4891754170010318374|1661990400000|1665619200000|500|TIMESTAMP_DESCENDING
4818288926210924505|254453653824355109|1651363200000|1653782400000|500|TIMESTAMP_DESCENDING
4818570401187633162|4856288048066860859|1661990400000|1668038400000|500|TIMESTAMP_DESCENDING
4818853250553886052|4681211162308645050|1640995200000|1644624000000|500|TIMESTAMP_DESCENDING
4819133351141067220|4853191548445133639|1661990400000|1677715200000|500|TIMESTAMP_DESCENDING
4819134725530593044|4907798793438641937|1646092800000|1649721600000|500|TIMESTAMP_DESCENDING
4819415100995682921|288794700494684421|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
4819977501193281958|4907516768706117187|1640995200000|1643414400000|500|TIMESTAMP_DESCENDING
4819979700216530086|277534876792535847|1656633600000|1660262400000|500|TIMESTAMP_DESCENDING
4819979975094436110|132013413344739334|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4820540726024605234|99362316046314976|1638316800000|1640736000000|500|TIMESTAMP_DESCENDING
4820823575390862700|4663198413066613258|1659312000000|1664150400000|500|TIMESTAMP_DESCENDING
4821103675978039769|126666213420974095|1648771200000|1652400000000|500|TIMESTAMP_DESCENDING
4821105600123389629|4723150109204811005|1635724800000|1638144000000|500|TIMESTAMP_DESCENDING
4821386800222180836|4909488742810525659|1659312000000|1671408000000|500|TIMESTAMP_DESCENDING
4821949200419794888|253327753917512054|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4822510775983673465|4908644043002481474|1659312000000|1661731200000|500|TIMESTAMP_DESCENDING
4822511325739504683|290766124843288691|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4822511600617401000|4870363171291932798|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4822512425251113506|4842497423475479592|1659312000000|1666569600000|500|TIMESTAMP_DESCENDING
4822792525838286910|4879087796058329764|1640995200000|1650672000000|500|TIMESTAMP_DESCENDING
4822792800716211502|4783387128610424070|1638316800000|1640736000000|500|TIMESTAMP_DESCENDING
4822793350472011541|4887251669894568011|1643673600000|1646092800000|500|TIMESTAMP_DESCENDING
4823074275692925423|262616977904779605|1630454400000|1632873600000|500|TIMESTAMP_DESCENDING
4823074550570816030|4854037072886895920|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
4823075100326638525|244322203930201591|1656633600000|1660262400000|500|TIMESTAMP_DESCENDING
4823355475791708763|280913401146780671|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
4823637775402144867|107523441103471629|1646092800000|1649721600000|500|TIMESTAMP_DESCENDING
4823637775402153053|4903857319130961863|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4823638874913776360|4829547925279359573|1659312000000|1671408000000|500|TIMESTAMP_DESCENDING
4824202099745099403|4880777470552324959|1648771200000|1652400000000|500|TIMESTAMP_DESCENDING
4824481650576464846|4907517318461924809|1651363200000|1654992000000|500|TIMESTAMP_DESCENDING
4824762850675267408|4870080321925686386|1654041600000|1661299200000|500|TIMESTAMP_DESCENDING
4825044050774068970|4878524296349107114|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
4825044875407792125|215328357183657479|1654041600000|1657670400000|500|TIMESTAMP_DESCENDING
4825326625262419030|173952085363018435|1651363200000|1654992000000|500|TIMESTAMP_DESCENDING
4825327449896135289|4896257769637676848|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
4825608375117030506|4801963102683803408|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
4825889300337927261|4906110768212086255|1654041600000|1660089600000|500|TIMESTAMP_DESCENDING
4826171599948359738|129197289188113105|1643673600000|1646092800000|500|TIMESTAMP_DESCENDING
4826452250291347626|4874302721454244340|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
4826452250291350709|290483550354951407|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4826453074925073269|4904984318549438667|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
4826733175512252639|178455135234573268|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4827015475122680524|4795489178219464805|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
4827298324488916390|4763119555897724136|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4827577875320291793|4894570294166950653|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
4827859350297005436|4875147146384378210|1656633600000|1660262400000|500|TIMESTAMP_DESCENDING
4827860174930711866|295550374813644176|1635724800000|1639353600000|500|TIMESTAMP_DESCENDING
4827860999564428182|294424474906795996|1651363200000|1653782400000|500|TIMESTAMP_DESCENDING
4827861274442334468|4748483681742494209|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4828140825273713078|286261975460098786|1640995200000|1643414400000|500|TIMESTAMP_DESCENDING
4828141100151619935|4879652395279195306|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
4828142474541146728|4906392243188812747|1659312000000|1664150400000|500|TIMESTAMP_DESCENDING
4828142749419047132|4892036194742838580|1659312000000|1664150400000|500|TIMESTAMP_DESCENDING
4828421750494609009|84724242867833529|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
4828421750494609884|88383692442971765|1656633600000|1660262400000|500|TIMESTAMP_DESCENDING
4828703500349225002|4681211162308645050|1656633600000|1662681600000|500|TIMESTAMP_DESCENDING
4828984700448024979|4866984921815598283|1659312000000|1664150400000|500|TIMESTAMP_DESCENDING
4828984975325928593|285699300384580113|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4828985250203838136|4857413947973705660|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
4828985799959649383|294705949883515026|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
4829267274936367263|4885561445644763416|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4829548475035166553|4812661075944151325|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4829831599279313677|297519325261071300|1643673600000|1647302400000|500|TIMESTAMP_DESCENDING
4830110600354859201|132293239054017868|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4830955849918721266|4905546993624960087|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
4830956949430343145|263179103224463408|1661990400000|1671667200000|500|TIMESTAMP_DESCENDING
4831517975238416500|295550099935727041|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
4831517975238428870|4858821872613072430|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4831518524994231329|4905827918845841292|1651363200000|1653782400000|500|TIMESTAMP_DESCENDING
4831519074750049439|192810359046805920|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
4832082299581372166|4823638874913776180|1661990400000|1693440000000|500|TIMESTAMP_DESCENDING
4832082849337200152|239537679081940925|1661990400000|1665619200000|500|TIMESTAMP_DESCENDING
4832362675046449264|292171850459393912|1640995200000|1650672000000|500|TIMESTAMP_DESCENDING
4832363499680185688|4883311295098527063|1646092800000|1650931200000|500|TIMESTAMP_DESCENDING
4832646074168517168|4910050318374408279|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
4832925899877793398|213922081811738923|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
4832926449633602887|4730188083134212669|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
4832926724511512537|43910646122679624|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
4832927549145226354|4908924968223389540|1654041600000|1657670400000|500|TIMESTAMP_DESCENDING
4833490224220754698|4858540397636357585|1659312000000|1661731200000|500|TIMESTAMP_DESCENDING
4833770049930023869|4787046578185579329|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4833771699197447975|38846020687238226|1654041600000|1657670400000|500|TIMESTAMP_DESCENDING
4834333824517149811|4829831599279313677|1651363200000|1654992000000|500|TIMESTAMP_DESCENDING
4834334099395055727|208293681789142499|1646092800000|1648512000000|500|TIMESTAMP_DESCENDING
4834895674958940336|291889550848956727|1646092800000|1650931200000|500|TIMESTAMP_DESCENDING
4834896224714752147|151717486348222757|1635724800000|1638144000000|500|TIMESTAMP_DESCENDING
4835179074081003885|285697651117131750|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
4835179074081010192|295550099935727041|1656633600000|1662681600000|500|TIMESTAMP_DESCENDING
4835458624912369910|4855162148160026015|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4835459449546100353|4690499836540093946|1659312000000|1664150400000|500|TIMESTAMP_DESCENDING
4835741199400713297|282600876617514283|1661990400000|1665619200000|500|TIMESTAMP_DESCENDING
4835741199400717305|4884435820615840582|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4836303049842510942|4892316570207914219|1651363200000|1653782400000|500|TIMESTAMP_DESCENDING
4836585349452923513|4903296568200791090|1659312000000|1664150400000|500|TIMESTAMP_DESCENDING
4837429224627244683|4873177096425315712|1651363200000|1657411200000|500|TIMESTAMP_DESCENDING
4837429774383057942|267120027776320834|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4837431423650508639|263181302247719985|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
4837710974481866831|280631926170070056|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
4837712073993500009|4858540397636362470|1661990400000|1668038400000|500|TIMESTAMP_DESCENDING
4837712073993508210|4825325525750777095|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4838273924435288753|4800837752532781799|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4838273924435293092|4850660472677993966|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4839119448877049970|4857697621973684115|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4839119448877054349|4890347344882579890|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
4839681574196751190|4878806870837441002|1638316800000|1640736000000|500|TIMESTAMP_DESCENDING
4839681849074658365|4903577218543790579|1656633600000|1662681600000|500|TIMESTAMP_DESCENDING
4839962499417642425|295267800325295583|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4839963873807173943|4890911394347625881|1638316800000|1641945600000|500|TIMESTAMP_DESCENDING
4839963873807174076|4902450768881128354|1646092800000|1648512000000|500|TIMESTAMP_DESCENDING
4840245348783887316|278944175821440349|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
4840807474103586423|4905829018357475155|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4840808848493128968|271623352525799313|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
4841088949080295573|4903857868886781454|1651363200000|1657411200000|500|TIMESTAMP_DESCENDING
4841090048591921246|297519875016898189|1638316800000|1641945600000|500|TIMESTAMP_DESCENDING
4841370149179097090|4845030423387978035|1656633600000|1660262400000|500|TIMESTAMP_DESCENDING
4841651074399995915|295830475400815085|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
4841651624155824775|4817727350647042912|1659312000000|1664150400000|500|TIMESTAMP_DESCENDING
4841652723667448442|4871487696809244591|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4841652723667450969|73748368043549121|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4841932549376708627|256423703783428550|1656633600000|1668729600000|500|TIMESTAMP_DESCENDING
4841933099132523929|284853501064910462|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
4842214848987151177|4904419994206482829|1612137600000|1614556800000|500|TIMESTAMP_DESCENDING
4842216223376686143|4849534297893262140|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
4842495774208044375|243476679488449263|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
4842496049085949316|249106179022653543|1656633600000|1662681600000|500|TIMESTAMP_DESCENDING
4842496598841767425|4883874519929852277|1654041600000|1660089600000|500|TIMESTAMP_DESCENDING
4842497423475479592|276128601420601148|1640995200000|1644624000000|500|TIMESTAMP_DESCENDING
4842778348696372346|262898178003576889|1656633600000|1666310400000|500|TIMESTAMP_DESCENDING
4843058999039371352|4858823521880507200|1627776000000|1631404800000|500|TIMESTAMP_DESCENDING
4843060648306815477|4632517640605142678|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
4843341573527716235|4853473573177659256|1643673600000|1647302400000|500|TIMESTAMP_DESCENDING
4843622223870690465|4895133518998277754|1646092800000|1648512000000|500|TIMESTAMP_DESCENDING
4843903423969505773|176203610298787178|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4843903698847413487|4849534023015333968|1656633600000|1660262400000|500|TIMESTAMP_DESCENDING
4844184898946224615|4861355422281374873|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4844185723579935605|4850940848143077187|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
4844186273335740326|193657257878097599|1661990400000|1671667200000|500|TIMESTAMP_DESCENDING
4844466099045011460|4844747574021724092|1656633600000|1662681600000|500|TIMESTAMP_DESCENDING
4844466373922916158|283727876035975307|1661990400000|1665619200000|500|TIMESTAMP_DESCENDING
4844747574021724092|4901888918439342137|1654041600000|1657670400000|500|TIMESTAMP_DESCENDING
4845029323876352021|4895978218806318271|1638316800000|1640736000000|500|TIMESTAMP_DESCENDING
4845030423387978035|290484100110749666|1659312000000|1661731200000|500|TIMESTAMP_DESCENDING
4845310523975161084|4901607718340547532|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4845312448120493292|4857132747874912084|1627776000000|1631404800000|500|TIMESTAMP_DESCENDING
4845592548707670828|4856851822654010657|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
4845873199050655375|4903858968398409979|1661990400000|1674086400000|500|TIMESTAMP_DESCENDING
4845873473928573314|255298078754491047|1640995200000|1643414400000|500|TIMESTAMP_DESCENDING
4846437523393624669|4908081093049064603|1659312000000|1661731200000|500|TIMESTAMP_DESCENDING
4846438348027337706|99079466680077235|1656633600000|1660262400000|500|TIMESTAMP_DESCENDING
4846438348027343987|4740883857371311304|1659312000000|1662940800000|500|TIMESTAMP_DESCENDING
4846717623980787935|4774379654477795167|1648771200000|1652400000000|500|TIMESTAMP_DESCENDING
4846720097881951497|261492177509557664|1646092800000|1648512000000|500|TIMESTAMP_DESCENDING
4846999648713330912|4722587159251407797|1643673600000|1648512000000|500|TIMESTAMP_DESCENDING
4847000748224950355|292736449680265373|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4847001297980759245|122442439502856656|1646092800000|1648512000000|500|TIMESTAMP_DESCENDING
4847281948323743771|4821668824954702951|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
4847282772957463119|194218283686182239|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
4847282772957476883|132575538664442266|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4847564247934179532|4887532869993365590|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4847843798765542526|4799713501893362681|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
4847844348521353057|276972751472831994|1648771200000|1652400000000|500|TIMESTAMP_DESCENDING
4847844623399272802|4870361796902405501|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4847845173155077927|4812660251310433009|1659312000000|1661731200000|500|TIMESTAMP_DESCENDING
4848125548620173800|4776911829756561909|1654041600000|1657670400000|500|TIMESTAMP_DESCENDING
4848126098375986259|4875146871506484879|1654041600000|1657670400000|500|TIMESTAMP_DESCENDING
4848406748718974552|295548725546208085|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
4848407023596870157|290201800500318563|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4848689048329393309|4888376195411878928|1654041600000|1657670400000|500|TIMESTAMP_DESCENDING
4848690422718941909|4906953818752684534|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
4848969698672395904|4906672068898081928|1661990400000|1671667200000|500|TIMESTAMP_DESCENDING
4848971622817735502|237283955122898637|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4849250898771197556|4896257494759780392|1635724800000|1638144000000|500|TIMESTAMP_DESCENDING
4849251448527000229|4898509844329280724|1643673600000|1646092800000|500|TIMESTAMP_DESCENDING
4849534023015333968|4844186273335750348|1656633600000|1660262400000|500|TIMESTAMP_DESCENDING
4849534297893262140|4767060480449584331|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
4849534572771153553|4807312501630841196|1651363200000|1654992000000|500|TIMESTAMP_DESCENDING
4849814948236247664|4810407626863022537|1651363200000|1653782400000|500|TIMESTAMP_DESCENDING
4849815772869951886|4895131319975020527|1656633600000|1660262400000|500|TIMESTAMP_DESCENDING
4850096148335054504|179018634943806734|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4850376798678035205|4877116921465543067|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4850659098288458191|4888658220144415490|1643673600000|1646092800000|500|TIMESTAMP_DESCENDING
4850660197800103859|4881339046116207155|1654041600000|1657670400000|500|TIMESTAMP_DESCENDING
4850660472677993966|4878243920884018496|1646092800000|1648512000000|500|TIMESTAMP_DESCENDING
4850940848143077187|298084199359847589|1661990400000|1689811200000|500|TIMESTAMP_DESCENDING
4850941397898899430|141583012797104433|1659312000000|1662940800000|500|TIMESTAMP_DESCENDING
4851221498486076902|4755521655671885613|1643673600000|1647302400000|500|TIMESTAMP_DESCENDING
4851221773363981182|4852910073468420300|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4851222323119801028|4906111043090010674|1651363200000|1653782400000|500|TIMESTAMP_DESCENDING
4851504072974419128|4791550177812940496|1654041600000|1661299200000|500|TIMESTAMP_DESCENDING
4851785273073216753|130604938949576803|1648771200000|1651190400000|500|TIMESTAMP_DESCENDING
4852068122439450625|286261975460098786|1646092800000|1648512000000|500|TIMESTAMP_DESCENDING
4852912272491684961|4900762468776693231|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
4853192373078868714|4870644646268635619|1646092800000|1650931200000|500|TIMESTAMP_DESCENDING
4853473023421862286|263181302247719985|1659312000000|1666569600000|500|TIMESTAMP_DESCENDING
4854037072886895920|148056662383534291|1640995200000|1644624000000|500|TIMESTAMP_DESCENDING
4854317998107808660|4801964202195426417|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4854319372497323309|4879651570645478057|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4854599747962420065|4793519403138297135|1643673600000|1647302400000|500|TIMESTAMP_DESCENDING
4855162423037935328|4897385593689887384|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4855444172892542077|271060677450274050|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4855445547282074402|4846154674027368707|1654041600000|1656460800000|500|TIMESTAMP_DESCENDING
4855726747380894801|4662352338869047293|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4855727297136689316|4879652395279195306|1651363200000|1654992000000|500|TIMESTAMP_DESCENDING
4855727297136709623|4907235568607311399|1656633600000|1663891200000|500|TIMESTAMP_DESCENDING
4856008772113404295|4893725044603103706|1643673600000|1647302400000|500|TIMESTAMP_DESCENDING
4856288048066860859|4833771699197447975|1617235200000|1619654400000|500|TIMESTAMP_DESCENDING
4856288872700595337|237283405367087939|1635724800000|1638144000000|500|TIMESTAMP_DESCENDING
4856289422456408882|297802724383132911|1651363200000|1657411200000|500|TIMESTAMP_DESCENDING
4856289972212211530|266557627578727273|1654041600000|1657670400000|500|TIMESTAMP_DESCENDING
4856569248165665981|4839681849074658365|1643673600000|1648512000000|500|TIMESTAMP_DESCENDING
4856571172311017914|234470579745329695|1656633600000|1660262400000|500|TIMESTAMP_DESCENDING
4856851272898191928|4888658495022313626|1646092800000|1648512000000|500|TIMESTAMP_DESCENDING
4856851822654010657|4837710974481866831|1654041600000|1657670400000|500|TIMESTAMP_DESCENDING
4856852922165631781|229122555187830220|1646092800000|1648512000000|500|TIMESTAMP_DESCENDING
4857132747874912084|4831799725093040434|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4857133847386526407|4819415650751481018|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
4857133847386542534|226868831228798817|1646092800000|1648512000000|500|TIMESTAMP_DESCENDING
4857413947973705660|4658975738660144957|1651363200000|1654992000000|500|TIMESTAMP_DESCENDING
4857976623049229258|4905829018357475157|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
4857977722560844665|4776351078826383551|1646092800000|1665446400000|500|TIMESTAMP_DESCENDING
4857977722560849097|4895133244120370720|1643673600000|1646092800000|500|TIMESTAMP_DESCENDING
4858260571927088607|4904419994206482829|1654041600000|1657670400000|500|TIMESTAMP_DESCENDING
4858539847880545430|4890065869905859815|1661990400000|1671667200000|500|TIMESTAMP_DESCENDING
4858539847880558692|4901043393997582396|1651363200000|1653782400000|500|TIMESTAMP_DESCENDING
4858540397636357585|259240377695875794|1656633600000|1659052800000|500|TIMESTAMP_DESCENDING
4859102797833968657|4901605519317286517|1648771200000|1652400000000|500|TIMESTAMP_DESCENDING
4859103622467696624|209700232038984983|1659312000000|1661731200000|500|TIMESTAMP_DESCENDING
4859104447101415956|259239278184254908|1661990400000|1666828800000|500|TIMESTAMP_DESCENDING
4859383997932775978|4821668824954702951|1656633600000|1660262400000|500|TIMESTAMP_DESCENDING
4859384272810677329|4861073947304662404|1659312000000|1661731200000|500|TIMESTAMP_DESCENDING
4859384547688594284|101614390737907643|1661990400000|1671667200000|500|TIMESTAMP_DESCENDING
4859385097444399507|4896820169835295078|1661990400000|1678924800000|500|TIMESTAMP_DESCENDING
4860228972618731112|4843060648306808150|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4860229247496619096|244322478808113292|1659312000000|1664150400000|500|TIMESTAMP_DESCENDING
4860230621886165537|4836303049842510942|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4860511547107060497|281757276321095831|1654041600000|1658880000000|500|TIMESTAMP_DESCENDING
4860792747205859383|4905547268502859750|1646092800000|1652140800000|500|TIMESTAMP_DESCENDING
4860793022083763159|278097826745957528|1659312000000|1662940800000|500|TIMESTAMP_DESCENDING
4860793296961679890|185492559408139804|1656633600000|1663891200000|500|TIMESTAMP_DESCENDING
