id|threshold1|threshold2|startTime|endTime|truncationLimit|truncationOrder
4641241715615746741|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4641805215324977789|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
30681322217291908|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
31244547048614825|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
32088697100832973|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
32088971978756555|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
32088697100847837|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4643774990406127513|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4644056190504943804|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4644337115725843191|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
32651647054252037|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4644901440068788883|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4644901714946706036|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
33214597007690839|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4645183189923411666|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4645182915045509899|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4645182640167584014|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
33496071984385930|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
33776997205281825|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4645464390022215234|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4645745590121015257|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4646027614853546844|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4646027065097727568|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4646307715440719433|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4646590839684872419|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4646590015051155496|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4646871215149956016|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4646871490027861847|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4646872314661579576|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4646871215149944856|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
35184372088839606|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4647152415248744863|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4647153514760382767|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4647152965004579611|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4647434165103371841|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4647715640080088055|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4647996840178890389|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4647997389934695784|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4648278864911401710|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
36592571606122685|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4648279414667232509|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
36591746972390647|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4648560065010225883|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4648561164521852179|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4648840990231108013|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4649404489940354535|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
37717921757151807|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
37718196635055765|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
37718471512951609|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
37718471512954568|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4649686239794971288|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4649685964917050766|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4649685690039142197|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
38280596832669362|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
38280871710564814|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4649967989649579413|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4650249464626283244|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4650248090236752459|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
38562071809376584|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4650529840091366554|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4651094439312229391|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4651374265021497585|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4651655465120307594|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
39970271326641726|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
39970271326650967|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
40250921669629407|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4651937489852847298|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
40251196547539900|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
40251746303349373|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4651938314486562017|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
40533221280061426|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4652218964829556138|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4652218689951640803|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
41095621477671519|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4652783014294597355|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
41095896355570771|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4652783289172504584|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
41095896355578006|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4653062840003854792|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4653063114881781876|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4653345964248010790|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4653345139614299455|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4653345139614296268|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4653344314980568171|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
41940321285716535|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4653908914201432451|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
42221246506606889|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4654189289666532794|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4654189289666515023|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4654189564544421514|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
42503271239142999|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
42503271239129121|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4654470764643225259|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
43065671436741559|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4654752789375746389|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4654752789375746682|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
43347146413459741|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
43347971047169234|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4655033164840834879|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4655316014207074372|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
43628896268079115|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4655315464451264726|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4655315464451272805|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4655596389672177720|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
43910371244769734|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
43910921000589075|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4655597764061693020|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4655879239038420107|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4656441639236030455|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
44755071052824357|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
44754796174912729|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4656723938846446244|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4656722564456919427|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4657003489677807514|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4657004864067342345|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4657004589189433045|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4657004039433626726|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
45599770860867179|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4657285789288246955|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
45598946227130400|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4657568363776575454|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4657568363776581839|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
46162171058457316|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
46161896180566013|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4657848189485861754|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
46162171058461848|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4657848464363764247|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
46443920913085322|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4658130763974182429|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4658130214218385224|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4658129939340467718|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4658412513828798533|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4658693988805530526|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4658693713927603803|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4658692614415977998|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4658974914026422318|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4659257213636854672|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4659256938758948943|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
47569820819934783|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
48132770773338311|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4659819613834462157|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
48132495895436262|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
48414520627967420|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4660100539055347628|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4660100539055359929|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
48414245750052491|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4660382288909976783|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4660382288909969562|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4660381189398333252|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4660663489008775256|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4660663489008768712|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4660664588520410019|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4660944414229666968|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4660945788619194556|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
49258670680194523|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4660945238863382736|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4661226164084282289|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4661226438962203668|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4661225614328475354|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
49821345755701704|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4661507913938914106|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
50103370488219957|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4661789663793528235|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
50102820732422778|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4662070039258604892|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4662070589014412280|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
50666320441646302|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4662351514235314473|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4662352338869046932|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4662633264089940037|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4662633538967832775|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
50947520540462107|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4662632989212037060|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4662632989212037773|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4662916113456187399|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4662915838578273214|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
51228720639247514|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4662914739066642094|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4663197313554981997|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4663197313554987655|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4663197313554975714|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
51510470493866185|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
51792220348502403|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
51791945470594800|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
51791670592670407|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4663477689020066791|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4663479063409595025|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
52073145569387339|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
52072870691475863|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4663760813264209060|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4663759713752580779|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4663759163996775656|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
52354620546092558|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4664041463607218092|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
53199045476233661|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
53480795330854974|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
53480795330842354|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4665448013857037878|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
54043745284265035|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4665731138101183008|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4665731138101188035|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4665730313467480771|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
54324670505175003|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
54325495138888678|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4666010688932559268|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
54325220260979156|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4666012338199995012|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4666011238688360649|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4666011788444174567|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4666010688932566336|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4666011238688380359|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4666292163909268777|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4666292988542986537|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
54606970115607076|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4666293538298803077|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4666574463519706427|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4666574463519706242|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4666856213374319765|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4666855388740597346|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
55169370313215604|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4666856488252215606|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4667138512984748423|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4667136588839394221|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
55450570412012644|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4667418063816119102|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
56014344999154016|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4667700638304436709|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4667701188060256758|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
56294995342134829|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
