createTime|dependencyTime|investorId|companyId|ratio
1670505955082|1586246909835|274|1099511629246|0.526453526602677
1670515164349|1633451923925|8796093022344|3298534885895|0.06989502561376194
1670532722415|1613666362721|5497558141302|4398046511695|0.08345551409559197
1670534970872|1625505657738|1099511630530|7696581396369|0.3091129587935245
1670537329033|1639700288795|5497558139000|9895604650578|0.05857930231811431
1670537421791|1637314500204|1162|9895604649996|0.0067779175962828135
1670546806658|1633983800142|2199023258503|8796093025199|0.16104589660148322
1670549534244|1625010273581|2199023258070|7696581397668|0.20931821485951757
1670553279155|1594467322944|1099511628294|2199023257078|0.3240660012088396
1670565895311|1640883434484|9895604652700|5497558140704|0.09176945394583813
1670569150010|1630283378366|8796093024722|4398046513489|0.15390664073984048
1670572839506|1613924043874|5497558139188|3298534884814|0.007983600222335591
1670596118010|1637481832412|9895604653005|5497558140504|0.1152096084838505
1670615860418|1635009345342|8796093025490|4398046512098|0.16136708846297534
1670619530410|1607195695935|922|4398046512833|0.18708158636785177
1670629777969|1632297439789|8796093026015|7696581394513|0.04695154520391208
1670630159250|1623613775807|3298534884032|7696581396951|0.1815044888950378
1670630897465|1637969019585|1099511628771|9895604650190|0.11850175394157367
1670632522574|1630330045565|6597069767911|8796093023353|0.5097282464900246
1670636167952|1612452204277|5497558140725|1099511631614|0.1841356658153158
1670646649828|1612096141282|5497558141550|2360|0.20048525209983087
1670650065634|1590853387102|1469|1099511631277|0.10578349081109373
1670657293008|1605926585684|3298534884813|4398046513551|0.15626570036659704
1670659515939|1629513030192|3298534883544|7696581395876|0.2686821484340175
1670660358599|1619089378124|3298534883374|6597069769009|0.005035449698550517
1670667106998|1611782858133|5497558142456|3298534887313|0.125397565810081
1670669253930|1638492236444|4398046512870|9895604651533|0.08460851785689455
1670669333196|1612090555753|5497558141368|4398046515047|0.28736964103789936
1670674370146|1590414199322|1289|1099511631654|0.10327702766106236
1670674833231|1640615570167|9895604651431|9895604651398|0.037911399686300896
1670675768639|1631192030678|4398046511876|8796093023289|0.05156599518386862
1670680192210|1609566150946|4398046512037|4398046512040|0.11194015954744542
1670683531358|1594059137159|2199023255698|2199023258845|0.1644066477636139
1670689160939|1639238715983|3298534885895|9895604650414|0.1611524588204582
1670700372211|1632378867424|8796093023618|6597069767229|0.311741979642982
1670702790931|1609797430844|4398046511763|1924|0.21715761554624635
1670704453731|1624615773643|2264|7696581394557|0.010841763147492812
1670706264885|1623270416353|6597069767030|6597069769471|0.27324676531313047
1670708346372|1612617900113|3298534886061|5497558141005|0.1804080713335378
1670713346864|1636517641460|8796093024216|6597069768286|0.007273756343813679
1670716804119|1625010273581|3783|7696581397668|0.025489215558149602
1670722090541|1637474510635|7696581394642|9895604653442|0.23231087775490009
1670725490146|1636546079842|3298534885812|8796093022785|0.16546742164692363
1670727890907|1603817671500|3298534886301|2199023257559|0.0535713117841733
1670727937559|1633579631656|8796093025116|3298534885562|0.11635139865716129
1670731699056|1582717735919|1437|460|0.26045232545544017
1670732739202|1604783104716|4398046513193|1078|0.3237800072871873
1670749042719|1631565251328|2199023259534|8796093023072|0.4846375069871032
1670751129972|1621562655849|6597069767790|2227|0.04719056053726016
1670771829759|1640117005292|7696581398014|9895604650493|0.05686547012371813
1670796095279|1603505351722|3298534886133|3298534884726|0.2034406623131425
1670797463766|1603884381455|3298534887316|3298534883515|0.15617039271409372
1670800155167|1639752791360|2199023256760|9895604652811|0.4168090145468606
1670809640200|1640928393934|9895604650220|2199023258919|0.13664167344996284
1670810751526|1605587818521|4398046511994|2199023259416|0.07190931448675404
1670820425494|1633778601461|7696581396242|8796093024556|0.0016533333300978357
1670820511334|1640506209170|1099511628546|9895604651203|0.13661253916481184
1670820636934|1639974198611|5497558141678|9895604653323|0.005634693602639328
1670823036094|1640771888751|9895604653558|9895604650777|0.16967529451122873
1670823523462|1610800895917|5497558141739|838|0.15276075901986078
1670826536335|1628928471532|7696581396490|5497558141205|0.2832421290218068
1670835925482|1630219647009|3298534884251|8796093023148|0.19299807180575557
1670836710119|1629171475691|6597069769350|7696581394449|0.18298302158430957
1670838401515|1630363427751|8796093022872|2199023259275|0.20418872093933454
1670848107723|1632645585984|8796093023020|8796093023702|0.12756434792848578
1670850257017|1637695303584|2199023256059|9895604650050|0.208700016180958
1670857464612|1621671447638|6597069767553|6597069767351|0.026755750144368817
1670863496077|1638386756586|9895604652258|2829|0.3974389245233277
1670865096310|1619089378124|6597069769009|2199023256797|0.15544280960315202
1670868458405|1629211991066|7696581395298|6597069767916|0.06370704288229473
1670868515000|1631393846865|8796093023213|3298534885162|0.11075907466589795
1670872331926|1626854609261|4398046513705|7696581396006|0.025978017560330403
1670875631588|1632875263964|3716|8796093025232|0.006369275654283994
1670887473967|1640771888751|9895604650777|3298534885043|0.06688742894070937
1670889097260|1596911844437|1099511629592|2199023256042|0.10050828772550945
1670889776493|1617272192639|1099511629847|6597069770102|0.18347740676146523
1670892539539|1623369424853|6597069768130|5497558141557|0.12181686287351537
1670898111215|1620350188438|5497558139791|6597069770155|0.14574882660512536
1670900530041|1588135143908|1099511631742|1099511631042|0.2254678738119538
1670903678414|1626253631406|2249|7696581397496|0.1772680617751322
1670926621134|1639018299370|9895604653427|680|0.07660447335798497
1670932914648|1615953658734|5497558141969|3298534886788|0.08236164963156409
1670935399968|1620150551147|6597069766754|3298534887031|0.3708603464132062
1670945894998|1615215226492|5497558141404|2199023258409|0.1102016965905463
1670946511830|1624837320087|7696581396526|1099511630434|0.06096944237508109
1670946847547|1586516537226|1099511629697|2723|0.10366972729033622
1670948621639|1612182710740|5497558141712|2199023258603|0.0010511732631063979
1670957077147|1618178954914|5497558139561|6597069767916|0.013266903082904267
1670968127717|1626271514593|6597069769722|7696581395797|0.11946438377014232
1670973207590|1599442738215|3298534887031|3298534886647|0.20352604635772117
1670973680284|1630941877354|6597069767082|8796093025557|0.11182313523942304
1670981936194|1613836699772|2199023257571|5497558138966|0.05952046341370557
1670984453446|1609235333691|3298534884874|4398046514184|0.16134607803935103
1670995565507|1640615612559|6597069769328|9895604650345|0.11466773209688347
1670997274749|1632645585984|8796093023702|6597069768968|0.23210081050043233
1671001611413|1632994108623|8796093024447|1883|0.0757727909626353
1671013504460|1638196870368|9895604652807|4398046511717|0.2833177748446804
1671017921551|1597139171052|2199023259002|1099511629408|0.13015744826533512
1671022966618|1615404654244|5497558142276|2199023257590|0.12649228678620483
1671031685451|1615324953810|1221|5497558142108|0.15711640634548638
1671043954066|1619388294554|3298534884433|6597069769075|0.040006462169459474
1671045600393|1616987074380|5497558141367|5497558142406|0.15494095012792947
1671045651114|1635612610095|8796093024161|2199023257643|0.2544510454425764
1671051362343|1634979368064|8796093022876|1099511631387|0.5110871318222125
1671061838811|1637990299041|1099511631002|9895604653615|0.3443192196419391
1671064624601|1611668093251|4398046512964|5497558141830|0.18450507569134802
1671066966005|1618679187100|2609|6597069768314|0.029358991234288218
1671068660156|1601461359033|3298534883584|142|0.3603300032172766
1671088798079|1612163764955|4398046514473|5497558140796|0.12902041016190666
1671088996574|1629324287422|7696581396563|7696581396694|0.16131784277851588
1671094878433|1639073847356|4398046514928|9895604650880|0.14836343273648667
1671096042880|1640733382856|991|9895604652526|0.010913645607087451
1671098188882|1621079304772|5497558139442|6597069767553|0.15364137626700244
1671099095410|1638330856225|4398046513161|9895604653652|0.14228204112110412
1671099237227|1635725086085|6597069767407|8796093024849|0.0066454011511785805
1671102317708|1595155907905|2199023258215|1099511628856|0.07503479618951832
1671103510731|1623373817898|6597069768397|6597069768115|0.15147011641975539
1671104593490|1603747253738|1099511628203|3298534885580|0.6886719777740636
1671107744444|1627504708661|7696581395671|5497558141102|0.19065732362077836
1671121529688|1637935374698|9895604653594|3298534884138|0.1193924715978091
1671122459933|1635270919552|8796093022640|1099511628765|0.14867628726685542
1671129827315|1637113875365|9895604650435|8796093025445|0.002131463478636342
1671133602716|1619954775772|2199023257698|6597069767829|0.06339535506393432
1671137939561|1602707965110|3298534885690|2199023256171|0.22863568973556672
1671155136492|1640922618265|9895604651537|8796093023894|0.16700443563610728
1671156515483|1624281121717|1099511628006|7696581397670|0.1768508179994589
1671158239595|1628151827790|2199023259384|7696581398302|0.2921379679035791
1671159910197|1634670162975|8796093024645|2199023256454|0.13358546342757366
1671171556773|1611073119643|3756|5497558140657|0.21755034526735764
1671177300532|1602959930074|3298534887165|2199023257233|0.37203219533648824
1671202686141|1633707372470|4398046514031|8796093022902|0.04508549197633894
1671204503204|1631516555251|5497558141564|8796093025571|0.04694486133333803
1671209956295|1596798720585|294|2199023255985|0.10091753332893734
1671223616403|1613208522122|5497558141913|5497558139079|0.1692026396203338
1671223631700|1639098911748|9895604651609|1099511629202|0.040369659227964025
1671227256344|1638460349303|9895604650068|1944|0.07284387285656277
1671234617392|1638514720163|9895604653734|6597069767091|0.13102206646593859
1671237832485|1638118324820|3268|9895604653800|0.19166094305095466
1671244625680|1638938467947|1039|9895604650529|0.10678628529348026
1671252203568|1627762974778|7696581394827|2199023256931|0.10444031768947061
1671258604354|1629092502294|3298534883852|7696581396880|0.15563963751655965
1671271650555|1632125301043|8796093025322|2199023256170|0.12099568738153182
1671274292580|1609554974789|4398046514099|2199023256329|0.12365961589579527
1671281109874|1609643045731|2199023255629|4398046514091|0.18111055923622182
1671283848736|1600037620477|2199023257086|3298534886099|0.02978587683958675
1671289610584|1613802302024|3519|5497558140439|0.06223193129198369
1671294870933|1614309784511|5497558139992|4398046511831|0.011790275247104185
1671298336947|1621760039875|6597069768854|1099511630534|0.1722684307488803
1671300779116|1638492236444|6597069767664|9895604651533|0.2378890014345893
1671310088521|1625730946156|7696581395278|3298534885782|0.2201987941711558
1671313321722|1639138325165|9895604651944|1099511627944|0.21174389090709855
1671315446777|1610574490959|5497558142133|1382|0.05332603633925294
1671316964374|1627220822639|4398046514126|7696581397225|0.11981438888067107
1671318126661|1638413433054|9895604653471|1099511631625|0.19406885281278438
1671319264335|1635066162999|8796093024759|2036|0.11007584702476944
1671323389602|1625315594375|1126|7696581395089|0.06942637959132512
1671323706764|1638332530928|1099511628747|9895604652891|0.18687136300177887
1671335900922|1613760878343|4398046514250|5497558140304|0.15229842953255027
1671344425767|1631022839737|8796093022801|6597069769474|0.1638915285104737
1671356392383|1600853325392|2199023257559|3298534884729|0.2680195200259306
1671382082585|1621532917145|2228|6597069769183|0.07277187648105035
1671391740782|1634623055058|1099511628720|8796093023278|0.12046994300049128
1671392014570|1630648948366|5497558141588|8796093026098|0.14287376661017354
1671393243350|1636875101907|1099511627969|9895604651389|0.15422573487632346
1671395270458|1598571332674|1099511628194|3298534886459|0.21045184188619062
1671405053172|1639257416855|9895604653621|7696581395665|0.047197734427284
1671410475569|1634554841903|8796093023461|2992|0.03342068885648998
1671420316350|1636619800124|8796093022478|5497558140949|0.07939565181107977
1671420683410|1598739145891|3298534884746|1099511630849|0.03471695016188486
1671421830379|1609518384792|4398046514880|2199023256931|0.18463928554664633
1671424403331|1632873862794|2199023257143|8796093022661|0.11146094052456815
1671435273434|1638351899066|2240|9895604653205|0.08725091998823589
1671438112621|1625472482182|1099511629419|7696581396181|0.11124042747652323
1671447516343|1637309199824|6597069767664|9895604653019|0.08944353962360942
1671455173463|1628045510680|7696581395662|3298534883381|0.08678441576927273
1671462791333|1624781444146|5497558141712|7696581394489|0.27513157893775286
1671471810848|1594565893382|2199023255675|1099511628004|0.12784645459599503
1671473276582|1638938467947|7696581397108|9895604650529|0.18050182959707697
1671479065568|1627487689029|7696581395973|5497558142819|0.21572604301775744
1671492762011|1623031650776|5497558139142|6597069770551|0.3105160272458072
1671493122790|1624608482041|1099511629662|7696581398257|0.34958433639183834
1671494612344|1635744141156|8796093023560|5497558139497|0.07269458930518588
1671498736878|1636784825839|7696581397466|9895604651119|0.23896442377009453
1671504708628|1628364124443|4398046513201|7696581397243|0.2646111938016468
1671509238296|1632038860001|2199023256602|8796093023064|0.40191840744372387
1671509260018|1628151827790|7696581398302|7696581396448|0.18386875859653093
1671515657106|1620072739816|6597069768598|1820|0.2147915239299922
1671516088231|1628825900792|7696581396902|3956|0.1137458064006266
1671517697088|1610961714582|5497558141337|2199023258540|0.17460605014418762
1671519379208|1598739145891|2199023259494|3298534884746|0.27546759468335497
1671523366541|1603237783897|3298534885943|2199023256880|0.12130824682450668
1671526242245|1601133996341|3298534883623|3298534887058|0.1321875093969391
1671533918490|1613476217611|5497558141520|2199023258912|0.16496313225951983
1671535749089|1583759970687|2339|1177|0.12224734081273424
1671537605623|1640054709708|2199023258113|9895604650202|0.06687165762323607
1671542452437|1626931271137|6597069766687|7696581397113|0.3005701775981022
1671543653996|1640615612559|8796093022247|9895604650345|0.1249871684811256
1671546820953|1631166517818|8796093022723|1099511629334|0.0912784548883537
1671549348964|1634585851655|8796093023465|5497558140622|0.12592368841164742
1671551639713|1632429467263|2635|8796093022542|0.11861193566385336
1671551981393|1637205633041|560|9895604652434|0.14154052213231608
1671552585933|1627750679637|7696581395335|2199023257764|0.06892691938705933
1671554988674|1602727436931|3298534886906|1099511629745|0.21681253789346278
1671555109312|1636875101907|9895604651389|8796093024646|0.013777404925873777
1671557280373|1632378867424|8796093023618|3298534884475|0.1319943586591864
1671561392194|1599372190357|3298534884870|1442|0.1252393175404917
1671566350626|1601399765795|3298534883998|3124|0.17308826442903225
1671580223236|1627346609390|6597069766687|7696581394683|0.18562084489000544
1671588527646|1619069144279|3298534885943|6597069766903|0.14116391804354636
1671592079351|1626693216338|4398046512880|7696581394642|0.05132825194145458
1671592969659|1595768087237|3675|2199023259507|0.2803246669024149
1671597988958|1637841381966|9895604651177|2199023255747|0.1255524721349491
1671607209150|1636181792403|8796093026060|8796093025317|0.1650064304182953
1671611504365|1595949186311|2199023255785|64|0.09563691423492097
1671643103436|1613669257329|4398046511516|5497558142657|0.14635287437899763
1671644153646|1591986003970|2199023256762|1099511631141|0.006013790630143486
1671649728618|1636146349696|7696581394513|8796093022543|0.19239544364956096
1671654080710|1639260536825|9895604652587|3298534887073|0.04641877469252968
1671668054113|1627841116965|3298534885443|7696581396518|0.21981149898925353
1671676809781|1622291086579|6597069768294|6597069766944|0.059065681618765145
1671677145306|1624825972626|3298534883346|7696581397614|0.03223216900151294
1671681704267|1625336598130|7696581396790|3298534884251|0.18961949989486307
1671682390895|1636055700465|1099511629616|8796093024103|0.19436358796328548
1671683305259|1639700288795|9895604650578|6597069767064|0.14831923605917294
1671684790001|1612633555694|5497558142300|1691|0.2947151265901458
1671688183681|1636237102067|8796093024229|7696581397243|0.22389460599744795
1671693413753|1640879776080|9895604650767|7696581398302|0.2183363559975617
1671693790296|1640691056244|9895604652007|3298534887280|0.3147248881969702
1671702702941|1624270819092|7696581396530|5497558138987|0.10729443077497451
1671703362882|1611362711114|5497558139477|1099511630555|0.021823099832421675
1671704126857|1606302830232|4398046513063|2199023256304|0.33955824807819657
1671719590497|1635847653336|8796093022390|4398046514821|0.08789074712632881
1671721281690|1627626733366|1436|7696581397964|0.14488701608801116
1671729842485|1618944717145|2174|6597069770069|0.0663361908524004
1671749160040|1635757857645|6597069769009|8796093024312|0.044757207759179
1671759407880|1639652301548|1099511628318|9895604650325|0.3185227886954339
1671763156741|1636072517267|8796093025432|3298534886538|0.09612559089885896
1671774421641|1635757857645|8796093024312|2199023258628|0.14278723657755152
1671784758638|1639257416855|9895604653621|6597069769075|0.1807814035549775
1671784851956|1639363849861|9895604651628|7696581398075|0.20484096508968389
1671787180289|1621918893487|3298534884458|6597069768458|0.02511488837702397
1671791171280|1638463028256|5497558141313|9895604652475|0.004153614373719255
1671795812662|1631516555251|8796093025571|598|0.16188025726769617
1671796056852|1616687131970|1099511629282|5497558141301|0.2873937676627669
1671796258653|1623216512078|6597069768669|2126|0.1491652816229149
1671798667376|1632328725874|7696581395615|8796093025708|0.05577550047222461
1671799806266|1627605478107|7696581394744|2199023258688|0.20808241014516884
1671801197000|1638682318491|3298534886763|9895604650100|0.030186418902962087
1671808718474|1632492396128|8796093026121|7696581397863|0.26737663156063407
1671809612680|1631043963531|6597069768251|8796093025459|0.015536560525544056
1671810832380|1639233372261|9895604651509|7696581395214|0.5049220519123045
1671815952069|1625569418524|6597069767750|7696581396324|0.09837041368670946
1671819499609|1612003185117|3298534886217|5497558140484|0.1528940959005212
1671826647685|1638737130860|9895604651836|2199023258454|0.09377094530883227
1671828086995|1631055232678|7696581396571|8796093026203|0.21697157685525323
1671830572761|1618030038968|6597069768546|1696|0.2663848309546345
1671851403618|1612951994686|5497558140459|1358|0.05125047914231793
1671876309750|1627505850003|7696581396679|5497558140076|0.051413749718579496
1671881073479|1634615212835|8796093022693|2199023257755|0.07567974156107567
1671887619633|1623468052394|4398046511280|6597069767033|0.1786527119919263
1671894064939|1594598485163|3793|2199023256214|0.21496851281842747
1671907646583|1639138325165|9895604651944|4398046512188|0.17980032503689092
1671909141125|1631992642100|8796093024494|3298534884096|0.044194774652403464
1671910089455|1622763615924|6597069768611|4398046514392|0.18548955286710922
1671910818946|1634643910174|8796093024722|8796093025382|0.08727598476136376
1671917960905|1594967134061|2199023258295|2199023257086|0.12258566375484163
1671921532863|1638564980076|9895604651017|2199023257129|0.20718568947599303
1671932712476|1638797842567|9895604650252|9895604651643|0.05580017928039892
1671934588356|1640288224380|9895604653813|2838|0.2876410235449694
1671950123364|1618717843729|2075|6597069767577|0.03659925449050515
1671959303849|1614336883272|5497558139771|2199023258371|0.21413693583619461
1671979153475|1634746766481|1099511628765|8796093025560|0.11130316526355359
1671983899647|1613099167417|1099511629199|5497558142566|0.22084001995481067
1671989791236|1596863412083|2199023258858|2199023257590|0.1907825534570202
1671993946121|1614058484253|2199023257151|5497558139497|0.03939770932729667
1672005149779|1625451521971|1247|7696581396563|0.37589140741517707
1672009444359|1636756301655|9895604651791|6597069770631|0.012848047599154151
1672010445574|1640409524335|9895604651455|3298534885660|0.3048754897491077
1672018176873|1624241168512|2199023257951|7696581397535|0.09003119987340272
1672024865456|1629826121570|4398046511354|7696581397310|0.0850484264728442
1672028842921|1633992693519|1390|8796093023396|0.1882386256059945
1672029410224|1627504708661|7696581395671|1099511630181|0.07888677873822053
1672040230106|1640635627875|9895604653905|3791|0.3718710384516858
1672041845990|1637710637844|9895604653691|2199023256969|0.4073898974230904
1672046059071|1621214141030|6597069768404|1099511627935|0.12103071387827169
1672057483221|1635816933960|6597069769942|8796093024378|0.008299319249899668
1672070974776|1637856085334|8796093026199|9895604652706|0.06767945433858308
1672074647066|1628634113444|3298534886013|7696581395179|0.05051431457167305
1672075356990|1607869035337|4398046512215|2199023258050|0.10575275255372098
1672077665958|1636330926890|8796093022914|3298534885786|0.09687901086357388
1672082235135|1625859424859|6597069770318|7696581397466|0.22353764837362033
1672084996269|1621368165787|6597069766934|1099511630347|0.14210185286617713
1672090149813|1640288224380|7696581398174|9895604653813|0.2726964963541903
1672091427217|1630952068050|8796093022711|6597069767880|0.031178442086547294
