createTime|dependencyTime|investorId|companyId|ratio
1669791799129|1631506131895|17592186050532|6597069768123|0.1103230061611455
1669795111761|1612784158638|8796093022234|5497558142002|0.17892243247036027
1669795958685|1636521188618|4398046511598|8796093026079|0.10219393980528525
1669797345792|1622220766019|13194139541236|6597069767542|0.06982427463344562
1669798278028|1613673694788|2199023259556|5497558142052|0.08529351834222436
1669804147395|1638836696211|19791209301131|5497558141862|0.14237695852753593
1669804605313|1602642168787|2199023262739|3298534886061|0.05236415728185244
1669805860923|1639128242487|19791209303614|4398046512045|0.17680380759447722
1669807043864|1610288466052|8796093025847|4398046514211|0.1287287385730008
1669817188193|1635431097584|17592186044515|5497558139279|0.059000127941400395
1669821411173|1631777657632|1835|8796093025625|0.21998800457839582
1669822513964|1634293878724|17592186045254|4398046514906|0.1401523896895602
1669822636855|1630665251222|2199023263301|8796093024073|0.472828677607526
1669822724390|1627807613735|2199023261968|7696581397579|0.37394144706543403
1669823743744|1633581402434|17592186047684|4398046514320|0.049223369842831564
1669824040781|1636287784478|10995116281556|8796093023595|0.25389551772281876
1669824270639|1605839714723|4398046512134|4398046511510|0.22283924658599497
1669828320131|1595299848395|4398046514066|1314|0.03718597300726154
1669831799463|1621291635196|2199023260768|6597069769590|0.6788057657926846
1669835054714|1622538260198|13194139533480|4398046512506|0.13364529036767495
1669835262740|1632689505073|17592186045316|3298534886459|0.058601718133969215
1669836066846|1612014761630|10995116281320|4398046514466|0.15165176773487496
1669836143625|1640769419178|19791209303168|2199023259483|0.11380689945602235
1669837879269|1631808669397|17592186044529|7696581396951|0.2886386195213206
1669842112866|1635014940115|17592186052159|7696581397129|0.11198618783013736
1669847159073|1640430419836|19791209302714|8796093024875|0.11350770026687486
1669849367124|1636989312908|1790|9895604651169|0.04034775919047271
1669850567607|1635014940115|17592186052159|7696581395062|0.094721190793026
1669855610887|1608426864797|8796093024647|3298534886459|0.0032305268799236076
1669857516638|1609887043772|4398046513199|4398046514716|0.08879645867789926
1669858641793|1618598527082|13194139538350|2199023257151|0.021475065407688444
1669859481566|1626558433063|10995116284605|7696581395810|0.14888466609261475
1669861155353|1599367268007|4398046518952|3298534883418|0.04564325046411996
1669862887101|1638413433054|17592186050909|9895604653471|0.19898742928693572
1669866262762|1640917381184|19791209300931|6597069769471|0.15986135337842616
1669866289624|1619244351691|13194139540086|2199023259312|0.1200606990272293
1669866970737|1636951991879|19791209300370|7696581394434|0.3138655028546422
1669867600802|1623938508739|8796093022438|7696581397798|0.24777160005462726
1669868284284|1623207566998|4398046515765|6597069767081|0.19041265336560773
1669874411322|1640219760750|13194139537953|9895604653870|0.1373951542778762
1669876260079|1636150093811|4398046518390|8796093025661|0.039322406056028644
1669887217865|1603730896385|4398046513789|3298534883515|0.012197163488665059
1669889156466|1620112143240|13194139540036|2566|0.1338742422208684
1669889169036|1638545769597|8796093028734|9895604650846|0.10702347153614825
1669890159478|1640025615495|19791209305128|5497558142805|0.06357080770362636
1669893340208|1634719595764|17592186051349|3298534886498|0.11080037750632603
1669897940896|1619069144279|10995116284923|6597069766903|0.2059994182442778
1669898585916|1602963931942|4398046515497|3298534885687|0.17932930389777843
1669900743045|1625160138926|15393162793866|6597069766731|0.253941240090224
1669902690287|1610496610348|8796093022888|2199023258845|0.09907580432066482
1669906066391|1639647358281|7218|9895604650197|0.11359552417188885
1669906239809|1638427858324|19791209300592|393|0.14885785618402625
1669909664421|1614706274810|10995116282740|3298534886550|0.031379817020933023
1669913227808|1638030004959|4398046514631|9895604652637|0.14446263934142667
1669916215333|1637016020179|4398046511371|9895604651741|0.14313838807877033
1669925700379|1630950164778|17592186046887|1099511630994|0.05726317132458314
1669927062724|1617221125961|13194139534213|1099511631621|0.04420367089809783
1669928356601|1618867638197|8796093026387|6597069767870|0.29787318988170086
1669930717644|1629124183188|15393162796368|5497558141271|0.7077200924973557
1669931126398|1631279316306|2199023262042|8796093025771|0.11482418069083411
1669932431307|1630303146750|17592186046439|4398046512984|0.12674441996377228
1669936755430|1634534816999|17592186046682|2199023256902|0.11369607983003222
1669938252083|1634318726817|17592186046376|8796093022773|0.14268437696511202
1669942250996|1627666193936|2199023257857|7696581395214|0.462909047310055
1669944006423|1640712484251|19791209304337|3177|0.10500491428761137
1669944269760|1631711200510|17592186050153|2199023258716|0.027277993071667294
1669949292469|1638226781486|10995116283248|9895604651669|0.06549724520244607
1669949762605|1635595769110|17592186046886|2199023259494|0.11738755179140684
1669951790027|1624886015610|2199023256443|7696581395728|0.02232428841932896
1669954909109|1607805284975|8796093024906|3298534886141|0.08732840899149072
1669957884749|1637455424306|6597069770103|9895604653864|0.5696144260717838
1669962496261|1625642686488|10995116281069|7696581397052|0.1412906244189415
1669963666239|1623334245214|8796093027825|6597069769501|0.185684521474011
1669969014050|1636797693136|13194139539971|9895604651404|0.27379554957766367
1669975148075|1611611736718|10995116280354|1099511628876|0.10276783821271347
1669978372148|1634127163369|17592186045026|4398046513459|0.12732132550589215
1669978807857|1605729791986|1360|4398046513258|0.017656398691116154
1669985981355|1610010128814|8796093027654|2199023258628|0.010432975544886909
1669987221200|1631257094654|10995116282041|8796093024591|0.13646910006394622
1669992378155|1623260576551|13194139533997|1099511631192|0.3634794274500479
1669994081611|1639363849861|13194139536532|9895604651628|0.09016867932348972
1669996675408|1614166586745|10995116285549|2976|0.2025366270702902
1669996818868|1610926338047|10995116284674|1099511628460|0.0703385743914204
1669997353269|1630108325099|17592186044558|4398046514597|0.029064218141137087
1669999161590|1633026336185|4398046514134|8796093023649|0.1131270876689552
1670002615359|1620542065505|13194139541035|3298534885026|0.10488503025781327
1670003237964|1628365408532|15393162790163|43|0.1388816993574297
1670003956048|1619681943823|4398046511898|6597069770337|0.054037438718992956
1670004217960|1623067392132|13194139541065|2199023257679|0.07371048477668768
1670010715885|1621278010860|4398046512122|6597069767409|0.2002488375605144
1670011575864|1619574399890|6597069768005|6597069768286|0.2686415546421168
1670015780117|1625694246471|15393162790040|3298534885754|0.1612807854060997
1670017701766|1637140992691|19791209304858|3298534883793|0.16070952536649033
1670026690325|1617320820533|13194139536439|2723|0.29704370965146193
1670029365769|1625265153691|6597069768815|7696581397930|0.09054302190775114
1670030181751|1623271201950|13194139538011|6597069770066|0.2826066251373176
1670031716232|1629092334086|8796093022661|7696581396638|0.04788996723781081
1670031760908|1630786731120|15393162795769|8796093026090|0.1873682396627772
1670032840495|1635386722628|17592186050098|3548|0.11572363612684047
1670033641018|1592297698525|4107|2199023257334|0.1754167533829759
1670038124914|1621946033129|13194139536879|3298534884874|0.09966664820971274
1670042188506|1621114511847|13194139533974|1099511630008|0.15759934257995356
1670045275847|1633028049639|17592186047500|2199023257594|0.15759176135703298
1670045856337|1635055460296|17592186048907|8796093025462|0.1499929624334764
1670046491957|1590545982749|2199023261530|1052|0.2934271390709959
1670057060261|1638351899066|17592186049644|9895604653205|0.1959380888164881
1670058721033|1640584997505|19791209302484|3298534884955|0.38189432678138613
1670070501082|1633496734629|6597069771050|8796093024530|0.014962608342898656
1670070821273|1636541146873|17592186044691|6597069770079|0.18680433809546937
1670071354979|1631279316306|10995116280565|8796093025771|0.030265505069011746
1670072250705|1605905208794|4398046512019|4398046511267|0.020916083633890345
1670077191591|1618529407983|636|6597069767311|0.1881939214374433
1670080763527|1628238435293|15393162790678|2199023258960|0.312937829321788
1670082241654|1581698363090|3070|3036|0.05726369300368103
1670083444495|1614793189436|10995116285512|2847|0.08919881725235734
1670086843207|1616209128088|10995116278629|3298534883450|0.19622851861743273
1670087661598|1591864209567|1873|2199023257944|0.11245975566907056
1670087988576|1626445834866|15393162790479|3177|0.08973600131502972
1670089393959|1629462184718|15393162794397|5497558139314|0.21886392701618634
1670090799852|1607199068748|8796093023648|1099511627828|0.19065455844307644
1670091031405|1601568022808|2199023259484|3298534883667|0.18838400135634026
1670092340087|1640990085031|5274|9895604651033|0.0022159647014259104
1670096182788|1624483841501|10995116279090|7696581397934|0.05092807151538948
1670103548793|1634623055058|13194139534299|8796093023278|0.08584613945605692
1670105090351|1614010189555|10995116284686|2199023258685|0.04826477096686859
1670107934062|1597354014250|2388|2199023257996|0.005655977580529967
1670111519331|1637264347008|10995116282655|9895604651721|0.015037098044804527
1670118262803|1626086068683|871|7696581398174|0.045324133260984265
1670118616471|1620197507791|13194139539721|1099511629697|0.1071459278957881
1670124385586|1636470920627|17592186045330|2199023258979|0.35478246544658226
1670130814218|1622099136124|13194139539799|5497558138900|0.1595529013362476
1670133139452|1632222507233|8796093022385|8796093024780|0.06827135979488747
1670134953864|1637808697605|19791209301988|2810|0.13183303794682508
1670140893983|1625104888686|15393162794436|2199023257879|0.03389407981328516
1670144469125|1602038805643|6597069770160|3298534883476|0.03765185752451911
1670147520091|1621491791483|6597069769214|6597069767389|0.13745041790434365
1670147581110|1611499860426|10995116277891|2199023255761|0.08842387263919156
1670151227956|1637990299041|4398046511297|9895604653615|0.0859411252026008
1670152679665|1619575105709|13194139538339|2199023258021|0.00331653964506746
1670152784550|1621729165085|4398046512692|6597069768509|0.21448742674526988
1670153929570|1599306219642|7209|3298534885310|0.2277106877324236
1670156066744|1624186040156|15393162794275|901|0.05334577055346107
1670159458353|1587984986573|403|1099511628798|0.24060382268008307
1670160441634|1635783067229|17592186046370|4398046513995|0.12664029785597364
1670166339025|1635218940277|6597069768151|8796093026041|0.05886806872577105
1670167475742|1600300610327|6597069768493|2199023259225|0.4773949425134797
1670167941940|1640812650593|1407|9895604650589|0.03405299509496963
1670168230915|1637939533615|19791209307583|7696581394698|0.1922641992474836
1670171176659|1592286593137|5579|2199023258096|0.1390649317675601
1670171268077|1609249227999|4398046512254|4398046511447|0.2615257991348886
1670173639136|1626061664889|15393162790922|6597069767842|0.19012105139340768
1670173847994|1634670162975|17592186051888|8796093024645|0.1041542915263858
1670178589736|1624247384983|10995116285512|7696581397170|0.2236850531890117
1670178738209|1637409009589|13194139538339|9895604652135|0.14057013255287193
1670186147582|1632901331425|17592186049966|641|0.14311098199833305
1670190060794|1628787885472|2199023256518|7696581395615|0.24860120441115968
1670192957211|1614010189555|10995116284686|3298534885782|0.02494714943796613
1670193145155|1637691689714|19791209307793|2199023255962|0.1775067772185348
1670196939501|1631109542328|10995116281977|8796093022342|0.22355534016241996
1670200194639|1634704744791|17592186047369|3560|0.07547898363899476
1670200310293|1632073259431|17592186049947|764|0.17431363543451533
1670205256931|1625618244704|15393162795007|4398046513504|0.20025711064275017
1670206198535|1610683554998|10995116284235|4398046514981|0.14344236731746945
1670208185616|1638480023807|19791209304661|2199023258366|0.2534840750428344
1670208663608|1580048322261|6958|739|0.1107936397712646
1670210289632|1627107638804|15393162796650|4398046514976|0.16392024396709962
1670213705055|1589241009602|2199023263197|1099511631633|0.21288842508779812
1670215206037|1621022242000|13194139536532|2199023258649|0.1536666602798793
1670215844565|1631781052836|17592186049301|4398046511747|0.2718144740985013
1670215903948|1620862068696|13194139534412|6597069768095|0.14491829513963636
1670221462041|1638016786684|2199023262793|9895604653558|0.09353056284581746
1670225146953|1620386364486|4398046514621|6597069767406|0.26387960469759353
1670225972379|1620022186711|13194139536684|4398046511790|0.2848465226105378
1670226838341|1638564980076|6597069771778|9895604651017|0.18693818619132016
1670227186586|1639623193716|19791209300874|6597069769328|0.4257930332920749
1670229999288|1609140534453|236|4398046512175|0.14893040589567438
1670242174794|1618700499475|13194139535972|3298534886516|0.14334980575941297
1670242464726|1621410140469|13194139535300|5497558140764|0.060038728640514856
1670243825016|1625962057582|743|7696581394929|0.09641044969878348
1670247408658|1635059838380|17592186049975|8796093023907|0.1255408550772954
1670252477563|1625817869552|6597069774394|7696581398191|0.1520723483996232
1670257261370|1621689164554|8796093023073|6597069769171|0.011102798591370118
1670258285103|1588730100758|2199023259642|1099511628231|0.04860493933454801
1670259491625|1637836633067|10995116281586|9895604653711|0.10458735703998505
1670269908708|1629690407343|10995116277822|7696581398153|0.13709434365045253
1670272603914|1624341534122|8796093030107|7696581394558|0.233880139508598
1670276584964|1617249172248|4398046512740|6597069766813|0.07481090018019797
1670276762262|1627428160504|2199023258118|7696581395616|0.12095924469691158
1670276997274|1618851323557|6580|6597069767065|0.459717332725466
1670304248544|1620842097967|2199023261546|6597069767893|0.31585268325307664
1670310751438|1631411939446|17592186048115|3298534886225|0.11612266723314717
1670314075894|1615330508271|2199023257248|5497558139249|0.3650458910144603
1670315130922|1621890068550|13194139535690|4398046511293|0.12325198419603926
1670317838326|1629203187609|8796093027344|7696581396624|0.05165012320505514
1670318197229|1625694246471|15393162790040|5497558140843|0.172711126671021
1670325351437|1629926897262|10995116281023|7696581398328|0.1698434204417184
1670327884092|1636619800124|6868|8796093022478|0.3466781974872706
1670328297675|1626635520450|15393162794941|7696581396936|0.25549799423663827
1670331173412|1624237181139|2199023258083|7696581396125|0.0772560980289913
1670337779522|1596808950265|2199023261879|2199023257454|0.13760576980056072
1670339279333|1597013387102|2199023261817|2199023259201|0.13255098333487048
1670343437102|1633854161421|8796093029535|8796093023502|0.2570364374715679
1670344500467|1621278010860|4398046517097|6597069767409|0.03001216042759984
1670347850215|1624680559728|4398046517806|7696581397809|0.08395134320580636
1670351430383|1609622204344|8796093024048|673|0.08500677491148352
1670351475517|1629171475691|6597069767670|7696581394449|0.1484920393735322
1670351656475|1624044959366|6597069773809|7696581397516|0.30937110756161473
1670352147799|1634283893096|17592186047955|5497558140699|0.10356269722268223
1670353476766|1621218217102|13194139539929|6597069769349|0.1288258496591878
1670354936930|1605813186673|2199023263478|4398046514492|0.014800463818047812
1670356670521|1605282546861|2199023262202|4398046514245|0.1455024340768303
1670365877427|1628962695555|15393162794800|4398046511395|0.14011973843819664
1670366891314|1639873948558|19791209303110|5497558139372|0.25682352660538194
1670367502294|1632125301043|15393162795682|8796093025322|0.17830488815180254
1670367817591|1637473596120|8796093024482|9895604650772|0.02372205675215405
1670374514728|1592837864313|4398046515254|1099511629239|0.09563506999268692
1670378241049|1611867124887|4398046511250|5497558141942|0.47518956214361113
1670380353566|1633646425712|17592186045802|3298534885687|0.2604696158097026
1670384457344|1617724067398|2199023260917|6597069766944|0.11431002016071184
1670387026730|1629203187609|6597069769922|7696581396624|0.18186529014086975
1670389276176|1603357511160|6597069773640|1099511629300|0.0503359864523036
1670391217620|1620127648049|13194139539362|4398046511663|0.07254286511353666
1670392780276|1621079304772|6597069771008|6597069767553|0.4772114536400808
1670393220506|1621869464921|13194139541199|6597069768152|0.018507275901170104
1670394508616|1620549114870|13194139539480|2199023257663|0.03216304528337062
1670395969494|1638265503073|19791209306262|4398046515076|0.25041111006457134
1670397040968|1640916538913|15393162795017|9895604650413|0.06911410852241796
1670400127823|1637795061936|19791209303990|8796093022493|0.0389572229098886
1670403618886|1595151781403|2199023262658|2199023257926|0.35907485496255825
1670413590873|1609329787364|8796093022677|673|0.024578222532787398
1670427011563|1633055279074|17592186048501|1099511630529|0.10607516763998073
1670434798186|1608639852534|7751|4398046513935|0.008033354146324388
1670434984762|1623247529465|488|6597069770006|0.04999213679682716
1670435336031|1587141554666|2199023262514|1099511628086|0.18957490551821976
1670437474282|1639151225222|19791209305772|7696581395798|0.15327262657769228
1670438080435|1627232654194|10995116284177|7696581397755|0.24198908142047149
1670443547227|1605024254680|7322|4398046514979|0.30660276157075655
1670445266752|1623013095547|4398046517209|6597069768493|0.09323591446793576
1670446287791|1639334463263|19791209301718|8796093023919|0.2491149588467875
1670453270515|1611366620727|10995116278949|2199023257684|0.20266085567698175
1670453866234|1626774137023|15393162791939|6597069770476|0.5876598994982011
1670459702644|1629292177893|10995116283278|7696581396929|0.04415370178266162
1670460578192|1616362395666|10995116282114|5497558142133|0.24146136217205827
1670470517101|1637770942320|19791209300784|3298534886018|0.1668588064807283
1670471696624|1599407507979|4398046517515|3298534887036|0.23720208125024766
1670475327338|1600807890952|6597069767695|1099511630927|0.1634978460566324
1670488906443|1631166517818|15393162794677|8796093022723|0.04566372921307289
1670502809966|1637856085334|6597069774054|9895604652706|0.18432151626556867
1670503823183|1616853283989|10995116284720|1099511629201|0.1249484139913668
1670504486289|1626141255730|4398046517913|7696581395931|0.15984653153209227
1670504811908|1627328063298|2199023256172|7696581396344|0.19318538964532825
1670510426280|1639981496531|19791209305072|9895604651581|0.2492326310596358
1670512590900|1616397007407|10995116279998|5497558140199|0.10836242963799521
1670517052150|1633404223382|15393162794404|8796093025843|0.09549484483984107
1670518176901|1637063207352|19791209306071|1482|0.16128321433921836
1670518309603|1620875458603|13194139539233|354|0.16575492041208986
1670518396664|1640825300379|19791209303816|5497558142819|0.1292133234772054
1670519159509|1618574642949|13194139534888|4398046513193|0.10373397296952934
1670519636041|1640007823909|2199023257225|9895604652474|0.22855571099828836
1670520284622|1634653905570|17592186048682|5497558138992|0.436061095583313
1670523326414|1637080218638|10995116284235|9895604652147|0.1870155940401301
1670524383611|1608501356007|8796093022451|2199023257946|0.09839266749657302
1670524849502|1625559794009|15393162795276|1099511629557|0.1930435442851995
1670529278175|1614336883272|2199023258935|5497558139771|0.20486663577855851
1670531179625|1631832434128|17592186050014|1099511631614|0.08158597872055383
1670531659659|1613032516523|10995116284661|2199023256366|0.1330720632680165
1670532373516|1595685411279|4398046518124|2199023255930|0.04718724254305566
1670535624630|1628539675699|15393162792406|4398046514590|0.023794138344448754
1670535672669|1602341666343|6597069771037|2199023257812|0.22468747440749287
1670540944052|1638508939337|4398046513236|9895604652826|0.20025426876687635
1670543102447|1620733196068|13194139538602|6597069768418|0.11802805583135169
1670543449035|1623141768146|13194139537432|2199023259264|0.0018542071972884762
1670543782804|1635994862835|17592186045602|8796093024834|0.17846625170137637
1670545387791|1636341320196|8796093023178|8796093024117|0.017498026091393212
1670548237546|1615867253338|2199023256836|5497558139260|0.1176182863373309
1670548712048|1630169117782|17592186044834|6597069766965|0.19509338480858956
1670551454502|1625193709570|15393162789856|3298534886116|0.4366706119750304
1670554669940|1617884462750|13194139540158|1099511628851|0.12944076143492686
1670559222739|1640891559566|6597069771948|9895604650057|0.1842011361351311
1670561411392|1629899100432|6597069772971|7696581397070|0.1825995840238558
1670564125886|1624233502887|2199023257629|7696581396265|0.42705804000268455
1670564338314|1623774138389|15393162792144|1099511629239|0.11142552559233256
1670566356462|1639557196334|2199023260639|9895604651048|0.1324281901992222
1670566372629|1635297245591|6597069772107|8796093023919|0.10745893172324807
1670569014184|1632153469847|4398046511295|8796093023731|0.07577533138513326
1670572000195|1636578240442|17592186046292|6597069769349|0.09921254437041885
1670578199170|1605159272524|8796093024482|2199023256690|0.1894902214525292
1670586691786|1632456567786|10995116285241|8796093023854|0.0720450958985025
1670589658132|1636797693136|6597069769209|9895604651404|0.02446816627290565
1670592352984|1615374424151|10995116285295|2199023259446|0.13554881327697127
1670594687178|1640531497620|19791209306688|4398046513152|0.10302656257707028
1670596887769|1619839746895|10995116280298|6597069766943|0.06382204683294546
1670598765430|1635750413001|4398046516572|8796093022925|0.11811635674130364
1670600063821|1623387982415|13194139538316|2796|0.009104347329190302
1670602015010|1627232279204|15393162789677|2199023255873|0.10739310398917959
1670610539731|1638713869287|19791209301066|5497558142121|0.26282143566005495
1670614261578|1629186495112|6597069767885|7696581397285|0.08593413352458017
1670615272170|1617601343394|2199023257231|6597069767013|0.18067304254987931
1670619523269|1621777706819|632|6597069768934|0.13918116025049349
1670629647814|1640891559566|13194139534108|9895604650057|0.13134691653603026
1670634640614|1635717915032|17592186048729|4398046511731|0.6280699003115812
1670635132782|1630171637577|10995116281018|8796093025278|0.051235476119674564
1670636327609|1612403760573|10995116283473|5497558139901|0.21100375044543346
1670637091020|1627449745513|10995116278413|7696581396937|0.1160815620779231
1670638764755|1632434983405|17592186048571|1284|0.10904232879516529
1670640915819|1594964389877|4398046514244|2199023258845|0.09077947171942705
1670641620120|1640087447890|19791209306816|8796093023620|0.09648122395571121
1670648857996|1629497474692|8796093029429|7696581394730|0.10591551942578663
1670652570490|1632857932261|17592186047494|5497558139959|0.09415334641971479
1670661857441|1613987866602|10995116285112|4398046513077|0.3057193983669253
1670666233142|1636407126005|17592186050862|8796093023331|0.2448258426843893
1670668858179|1612382596666|8796093028608|5497558142812|0.07106283826902851
1670669789381|1633139895302|17592186050933|6597069768968|0.48651304645620796
1670677761284|1631452874508|17592186051935|2199023255952|0.10347902311347537
1670678884862|1634554841903|13194139539085|8796093023461|0.15243506470590507
1670680088752|1636041765118|17592186049697|8796093024184|0.022436686814503535
1670685956358|1598233815917|2344|3298534885949|0.012465842302830302
1670686030224|1621744953028|4899|6597069768728|0.18932090708071317
1670688587033|1614597375540|363|5497558141401|0.0024331896448674564
1670688727454|1639647358281|2199023256151|9895604650197|0.2312488759681584
1670694875525|1594840944031|4398046511961|3762|0.05149086600579581
1670695631230|1612081222461|8796093023499|5497558139483|0.07964476664463148
1670696787114|1605074559807|8796093029180|1099511631102|0.12383641058978839
1670696906744|1636456093429|4398046516441|8796093022541|0.01239523684093478
1670701394972|1628868201365|15393162796135|6597069766910|0.07202788076243345
1670704111177|1609148680929|8796093023554|1099511628955|0.07516953848074148
1670707047034|1610516535658|8796093024002|5497558141798|0.016424694083147652
1670712806163|1624886015610|4891|7696581395728|0.03092842188596
1670714805608|1631135082000|4398046515813|8796093022975|0.021779138038295065
1670715054989|1588953450462|2199023261501|3783|0.20230377246797263
1670717488856|1633059937881|17592186049784|1099511631621|0.17470770076041164
1670718854834|1588458334460|2199023263246|934|0.030486018275531948
1670719283011|1635859342762|8796093026282|8796093024944|0.3302118573217842
1670720550018|1604246976259|8796093029569|1099511628918|0.019231099932895575
1670724374285|1640976700026|15393162792606|9895604652263|0.24627694174577555
1670727234523|1640969024401|4398046512559|9895604650935|0.2594937739020904
1670727781667|1627879344709|15393162796406|2199023258096|0.009915289751356577
1670729385165|1631228089290|17592186048153|2199023256760|0.1609222023635032
1670731565290|1620809099153|13194139533881|5497558139760|0.22680800756284647
1670736289902|1613342123941|8796093025244|5497558139511|0.08563832497155706
1670738949032|1640843788564|15393162796264|9895604651339|0.20640588507661717
1670740436816|1634623055058|8796093025338|8796093023278|0.15228543155405244
1670741470351|1638510700032|10995116285616|9895604650576|0.11164200645608356
1670744555556|1632367499872|17592186046099|2199023256610|0.12620694411583178
1670746213748|1597432597709|4398046511326|3437|0.3072235709600725
1670749018482|1638797842567|4398046514111|9895604651643|0.19326568734636068
1670755181625|1625405662409|15393162793223|4398046514368|0.0727013417186103
1670757645115|1628665301401|15393162794227|6597069769310|0.2127900583503151
1670759379659|1636145603409|4398046518283|8796093024080|0.02686722163872621
1670761198351|1616861735659|10995116283411|4398046514074|0.07358039976515968
1670763341991|1620289476178|1687|6597069769462|0.12397466648014563
1670764419336|1624487371254|15393162796341|6597069766949|0.6426158027561629
1670766540058|1607199068748|8796093023648|3333|0.27703979499765946
1670768052998|1623083025822|6597069770470|6597069770455|0.19137712977775373
1670768071229|1608989782540|6597069769859|4398046514403|0.013282049577086282
1670769270526|1636765736761|4664|9895604653268|0.03948400604478549
1670772588748|1627770414508|2199023257835|7696581396848|0.01404094364143369
1670776067805|1640922618265|15393162794384|9895604651537|0.10065603668253656
1670780052795|1638280970279|15393162794800|9895604651403|0.19930983306859093
1670781538189|1612608659079|6597069767008|5497558141156|0.11981387825633975
1670789320512|1633894024294|17592186044952|3298534884903|0.23483704148825704
1670789770281|1604078724465|4398046511205|4398046514373|0.3634395506834762
1670790439487|1635718080459|3284|8796093022830|0.19317299977967683
1670790997478|1622528513897|13194139541057|4398046512201|0.16717945050067462
1670803619909|1629690407343|13194139536698|7696581398153|0.13723622903501814
1670804620778|1640116352838|19791209304668|8796093024156|0.20457486073408404
1670810728012|1640663494130|19791209301981|5497558141599|0.17234497235850452
1670816618367|1636765736761|2199023255700|9895604653268|0.246503972803275
1670816765265|1618393934645|4345|6597069768633|0.17501133292401008
1670817732957|1637454897931|19791209300690|7696581395335|0.10823864335675316
1670822317572|1626701916356|15393162789346|5497558142876|0.10334395738923131
1670824740216|1634314572789|17592186044878|2199023257466|0.19053341216508546
1670825882875|1608151123063|8796093024925|1099511631025|0.16037268835404944
1670826153447|1618470322879|13194139538917|4398046513119|0.02070965657364154
1670828222236|1630990690630|17592186050577|3298534883377|0.07099592322756734
1670829698905|1637695303584|10995116283768|9895604650050|0.19535147767459363
1670829908244|1635534740228|17592186049909|8796093024114|0.15206976994405752
1670832364095|1636803973734|19791209306817|8796093023568|0.026056121779749836
1670839308038|1633579631669|17592186049732|1099511629557|0.051420867192742074
1670845011214|1637693301205|17592186044529|9895604650363|0.0366160241797288
1670846001220|1635144212018|17592186051669|538|0.24248100550133717
1670846240104|1637645738940|10995116278722|9895604650800|0.09099633081017995
