id|startTime|endTime|truncationLimit|truncationOrder
4398046562214|1627776000000|1630800000000|500|TIMESTAMP_DESCENDING
13194139605270|1648771200000|1651795200000|500|TIMESTAMP_DESCENDING
21990232612455|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
24189255872689|1643673600000|1646697600000|500|TIMESTAMP_DESCENDING
8796093091106|1619827200000|1622851200000|500|TIMESTAMP_DESCENDING
19791209305819|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
21990232633789|1656633600000|1659484800000|500|TIMESTAMP_DESCENDING
15393162800414|1635724800000|1638576000000|500|TIMESTAMP_DESCENDING
24189255891343|1646092800000|1651881600000|500|TIMESTAMP_DESCENDING
2199023257387|1640995200000|1643846400000|500|TIMESTAMP_DESCENDING
2199023276522|1648771200000|1651795200000|500|TIMESTAMP_DESCENDING
6597069838467|1646092800000|1649116800000|500|TIMESTAMP_DESCENDING
2199023312381|1646092800000|1649116800000|500|TIMESTAMP_DESCENDING
4398046566702|1656633600000|1659484800000|500|TIMESTAMP_DESCENDING
26388279155678|1648771200000|1651622400000|500|TIMESTAMP_DESCENDING
6597069823133|1651363200000|1654214400000|500|TIMESTAMP_DESCENDING
8796093101714|1656633600000|1659657600000|500|TIMESTAMP_DESCENDING
17592186108482|1648771200000|1651795200000|500|TIMESTAMP_DESCENDING
17592186097626|1654041600000|1657843200000|500|TIMESTAMP_DESCENDING
6597069813480|1640995200000|1643846400000|500|TIMESTAMP_DESCENDING
4398046543621|1654041600000|1660089600000|500|TIMESTAMP_DESCENDING
17592186081944|1654041600000|1657065600000|500|TIMESTAMP_DESCENDING
13194139551935|1656633600000|1659657600000|500|TIMESTAMP_DESCENDING
17592186075266|1651363200000|1654387200000|500|TIMESTAMP_DESCENDING
19791209345371|1654041600000|1657065600000|500|TIMESTAMP_DESCENDING
21990232630563|1646092800000|1671235200000|500|TIMESTAMP_DESCENDING
2199023338545|1643673600000|1647475200000|500|TIMESTAMP_DESCENDING
26388279137218|1635724800000|1638576000000|500|TIMESTAMP_DESCENDING
17837|1643673600000|1646524800000|500|TIMESTAMP_DESCENDING
24189255857823|1648771200000|1657411200000|500|TIMESTAMP_DESCENDING
8796093051517|1625097600000|1628121600000|500|TIMESTAMP_DESCENDING
43309|1646092800000|1651881600000|500|TIMESTAMP_DESCENDING
8796093103201|1638316800000|1643155200000|500|TIMESTAMP_DESCENDING
21990232559042|1640995200000|1647734400000|500|TIMESTAMP_DESCENDING
15393162864050|1646092800000|1649894400000|500|TIMESTAMP_DESCENDING
4398046530603|1638316800000|1643155200000|500|TIMESTAMP_DESCENDING
24189255846150|1633046400000|1636848000000|500|TIMESTAMP_DESCENDING
10995116345641|1646092800000|1651881600000|500|TIMESTAMP_DESCENDING
6597069773145|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
10995116308634|1643673600000|1646524800000|500|TIMESTAMP_DESCENDING
2199023263136|1654041600000|1663718400000|500|TIMESTAMP_DESCENDING
2199023298954|1648771200000|1652572800000|500|TIMESTAMP_DESCENDING
10995116352848|1640995200000|1644796800000|500|TIMESTAMP_DESCENDING
19791209334912|1643673600000|1648512000000|500|TIMESTAMP_DESCENDING
24189255879510|1654041600000|1660780800000|500|TIMESTAMP_DESCENDING
4398046555274|1646092800000|1650931200000|500|TIMESTAMP_DESCENDING
13194139607364|1643673600000|1646524800000|500|TIMESTAMP_DESCENDING
10995116317623|1651363200000|1654214400000|500|TIMESTAMP_DESCENDING
8796093116998|1646092800000|1649894400000|500|TIMESTAMP_DESCENDING
48617|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
10995116333232|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
2199023333991|1640995200000|1644019200000|500|TIMESTAMP_DESCENDING
17592186079211|1640995200000|1644796800000|500|TIMESTAMP_DESCENDING
15393162871658|1643673600000|1647475200000|500|TIMESTAMP_DESCENDING
17592186131833|1640995200000|1647734400000|500|TIMESTAMP_DESCENDING
6597069810796|1646092800000|1650931200000|500|TIMESTAMP_DESCENDING
15393162837693|1648771200000|1651622400000|500|TIMESTAMP_DESCENDING
2199023340898|1643673600000|1646524800000|500|TIMESTAMP_DESCENDING
6597069800690|1651363200000|1659052800000|500|TIMESTAMP_DESCENDING
5719|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
13194139579682|1633046400000|1635897600000|500|TIMESTAMP_DESCENDING
10995116301341|1640995200000|1645833600000|500|TIMESTAMP_DESCENDING
8796093071816|1654041600000|1657065600000|500|TIMESTAMP_DESCENDING
4130|1648771200000|1652572800000|500|TIMESTAMP_DESCENDING
6597069833416|1651363200000|1657152000000|500|TIMESTAMP_DESCENDING
13194139602850|1640995200000|1645833600000|500|TIMESTAMP_DESCENDING
8796093112349|1648771200000|1651622400000|500|TIMESTAMP_DESCENDING
15393162832586|1656633600000|1660435200000|500|TIMESTAMP_DESCENDING
19791209399328|1638316800000|1642118400000|500|TIMESTAMP_DESCENDING
10995116294988|1654041600000|1657843200000|500|TIMESTAMP_DESCENDING
4398046536161|1643673600000|1646524800000|500|TIMESTAMP_DESCENDING
6597069772127|1654041600000|1657065600000|500|TIMESTAMP_DESCENDING
15393162837860|1643673600000|1646524800000|500|TIMESTAMP_DESCENDING
4398046610874|1643673600000|1647475200000|500|TIMESTAMP_DESCENDING
10995116337495|1648771200000|1651795200000|500|TIMESTAMP_DESCENDING
10995116352910|1630454400000|1633478400000|500|TIMESTAMP_DESCENDING
21990232571607|1640995200000|1644796800000|500|TIMESTAMP_DESCENDING
2199023292400|1646092800000|1650931200000|500|TIMESTAMP_DESCENDING
32958|1648771200000|1651795200000|500|TIMESTAMP_DESCENDING
8796093075787|1654041600000|1656892800000|500|TIMESTAMP_DESCENDING
15393162859036|1648771200000|1651622400000|500|TIMESTAMP_DESCENDING
4398046526152|1640995200000|1643846400000|500|TIMESTAMP_DESCENDING
13194139543721|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
19791209336976|1609459200000|1612483200000|500|TIMESTAMP_DESCENDING
13194139556793|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
6597069782268|1648771200000|1651795200000|500|TIMESTAMP_DESCENDING
24189255850026|1646092800000|1649116800000|500|TIMESTAMP_DESCENDING
8796093043146|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
15393162863113|1633046400000|1636070400000|500|TIMESTAMP_DESCENDING
62071|1651363200000|1654387200000|500|TIMESTAMP_DESCENDING
6597069843804|1651363200000|1654214400000|500|TIMESTAMP_DESCENDING
10995116331512|1651363200000|1654214400000|500|TIMESTAMP_DESCENDING
4398046518643|1643673600000|1647475200000|500|TIMESTAMP_DESCENDING
10995116324057|1648771200000|1651795200000|500|TIMESTAMP_DESCENDING
21990232600833|1648771200000|1652572800000|500|TIMESTAMP_DESCENDING
24503|1651363200000|1657152000000|500|TIMESTAMP_DESCENDING
26388279094117|1646092800000|1649116800000|500|TIMESTAMP_DESCENDING
4398046562690|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
4398046597154|1648771200000|1652572800000|500|TIMESTAMP_DESCENDING
8796093036123|1638316800000|1641168000000|500|TIMESTAMP_DESCENDING
10995116293614|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
10995116315573|1648771200000|1652572800000|500|TIMESTAMP_DESCENDING
15393162874672|1625097600000|1628121600000|500|TIMESTAMP_DESCENDING
15393162845323|1643673600000|1647475200000|500|TIMESTAMP_DESCENDING
4398046531652|1643673600000|1646697600000|500|TIMESTAMP_DESCENDING
10995116317079|1651363200000|1654214400000|500|TIMESTAMP_DESCENDING
21990232654955|1654041600000|1657843200000|500|TIMESTAMP_DESCENDING
26388279072189|1646092800000|1649116800000|500|TIMESTAMP_DESCENDING
52685|1640995200000|1643846400000|500|TIMESTAMP_DESCENDING
2199023282549|1638316800000|1641340800000|500|TIMESTAMP_DESCENDING
2199023293017|1643673600000|1646697600000|500|TIMESTAMP_DESCENDING
17592186061850|1648771200000|1651622400000|500|TIMESTAMP_DESCENDING
26388279099017|1651363200000|1654214400000|500|TIMESTAMP_DESCENDING
8796093076401|1651363200000|1655164800000|500|TIMESTAMP_DESCENDING
13194139599676|1656633600000|1660435200000|500|TIMESTAMP_DESCENDING
17592186049146|1648771200000|1651795200000|500|TIMESTAMP_DESCENDING
32462|1654041600000|1660089600000|500|TIMESTAMP_DESCENDING
17592186130788|1648771200000|1651622400000|500|TIMESTAMP_DESCENDING
17592186094765|1651363200000|1654387200000|500|TIMESTAMP_DESCENDING
4398046559646|1643673600000|1646697600000|500|TIMESTAMP_DESCENDING
4398046563450|1638316800000|1644364800000|500|TIMESTAMP_DESCENDING
2199023323570|1646092800000|1649116800000|500|TIMESTAMP_DESCENDING
6597069839532|1659312000000|1663113600000|500|TIMESTAMP_DESCENDING
6597069809462|1635724800000|1638748800000|500|TIMESTAMP_DESCENDING
10995116336381|1640995200000|1644019200000|500|TIMESTAMP_DESCENDING
19791209334888|1659312000000|1663113600000|500|TIMESTAMP_DESCENDING
8796093028619|1654041600000|1657065600000|500|TIMESTAMP_DESCENDING
19791209325271|1646092800000|1652140800000|500|TIMESTAMP_DESCENDING
17592186080308|1656633600000|1659657600000|500|TIMESTAMP_DESCENDING
10995116344299|1622505600000|1648598400000|500|TIMESTAMP_DESCENDING
21990232613909|1643673600000|1646697600000|500|TIMESTAMP_DESCENDING
46585|1646092800000|1677974400000|500|TIMESTAMP_DESCENDING
13194139544710|1640995200000|1653523200000|500|TIMESTAMP_DESCENDING
15393162806840|1646092800000|1660608000000|500|TIMESTAMP_DESCENDING
4398046603048|1630454400000|1634256000000|500|TIMESTAMP_DESCENDING
26388279109832|1651363200000|1654387200000|500|TIMESTAMP_DESCENDING
19791209368218|1596240000000|1599091200000|500|TIMESTAMP_DESCENDING
24189255835848|1648771200000|1655510400000|500|TIMESTAMP_DESCENDING
6597069837745|1643673600000|1646697600000|500|TIMESTAMP_DESCENDING
22924|1622505600000|1626307200000|500|TIMESTAMP_DESCENDING
17592186119872|1635724800000|1638576000000|500|TIMESTAMP_DESCENDING
10995116337606|1656633600000|1660435200000|500|TIMESTAMP_DESCENDING
21990232585681|1654041600000|1656892800000|500|TIMESTAMP_DESCENDING
28587302376494|1646092800000|1652140800000|500|TIMESTAMP_DESCENDING
6597069813571|1633046400000|1636848000000|500|TIMESTAMP_DESCENDING
2199023258712|1643673600000|1646524800000|500|TIMESTAMP_DESCENDING
4398046585714|1635724800000|1638748800000|500|TIMESTAMP_DESCENDING
13194139584948|1651363200000|1654214400000|500|TIMESTAMP_DESCENDING
19791209313549|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
2199023262896|1640995200000|1643846400000|500|TIMESTAMP_DESCENDING
2199023318266|1643673600000|1648512000000|500|TIMESTAMP_DESCENDING
17592186099145|1648771200000|1654819200000|500|TIMESTAMP_DESCENDING
17592186134285|1646092800000|1649116800000|500|TIMESTAMP_DESCENDING
13194139559584|1619827200000|1622678400000|500|TIMESTAMP_DESCENDING
4398046585547|1646092800000|1649116800000|500|TIMESTAMP_DESCENDING
8796093054168|1646092800000|1649894400000|500|TIMESTAMP_DESCENDING
21990232578910|1651363200000|1654387200000|500|TIMESTAMP_DESCENDING
26388279076906|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
10995116299785|1643673600000|1646697600000|500|TIMESTAMP_DESCENDING
10995116293195|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
13194139533780|1646092800000|1650931200000|500|TIMESTAMP_DESCENDING
21990232614255|1646092800000|1649116800000|500|TIMESTAMP_DESCENDING
15393162834316|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
19791209346959|1654041600000|1657843200000|500|TIMESTAMP_DESCENDING
2199023274972|1635724800000|1639526400000|500|TIMESTAMP_DESCENDING
2199023330291|1648771200000|1651622400000|500|TIMESTAMP_DESCENDING
17592186144264|1633046400000|1635897600000|500|TIMESTAMP_DESCENDING
19791209370587|1638316800000|1642118400000|500|TIMESTAMP_DESCENDING
2199023278230|1656633600000|1662422400000|500|TIMESTAMP_DESCENDING
13194139616276|1646092800000|1649116800000|500|TIMESTAMP_DESCENDING
15393162802042|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
28587302370128|1646092800000|1650931200000|500|TIMESTAMP_DESCENDING
17592186055750|1654041600000|1659830400000|500|TIMESTAMP_DESCENDING
24189255908049|1643673600000|1646524800000|500|TIMESTAMP_DESCENDING
2199023278924|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
2199023338777|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
10995116316862|1656633600000|1659484800000|500|TIMESTAMP_DESCENDING
13194139603922|1654041600000|1659830400000|500|TIMESTAMP_DESCENDING
13194139628240|1643673600000|1646524800000|500|TIMESTAMP_DESCENDING
17592186100775|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
19791209334908|1643673600000|1646697600000|500|TIMESTAMP_DESCENDING
99466|1630454400000|1633305600000|500|TIMESTAMP_DESCENDING
19791209307917|1648771200000|1651622400000|500|TIMESTAMP_DESCENDING
28587302362566|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
2199023314937|1648771200000|1651622400000|500|TIMESTAMP_DESCENDING
4398046550171|1654041600000|1657843200000|500|TIMESTAMP_DESCENDING
4398046575516|1625097600000|1628121600000|500|TIMESTAMP_DESCENDING
21990232651370|1651363200000|1657152000000|500|TIMESTAMP_DESCENDING
24189255873440|1633046400000|1635897600000|500|TIMESTAMP_DESCENDING
26388279142736|1640995200000|1644796800000|500|TIMESTAMP_DESCENDING
17592186125465|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
21990232611199|1651363200000|1654387200000|500|TIMESTAMP_DESCENDING
77684|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
2199023354831|1648771200000|1654819200000|500|TIMESTAMP_DESCENDING
8796093051936|1651363200000|1657411200000|500|TIMESTAMP_DESCENDING
21990232562345|1648771200000|1652572800000|500|TIMESTAMP_DESCENDING
21990232645359|1651363200000|1654387200000|500|TIMESTAMP_DESCENDING
26388279150495|1648771200000|1651795200000|500|TIMESTAMP_DESCENDING
6597069778237|1643673600000|1649721600000|500|TIMESTAMP_DESCENDING
6597069797743|1654041600000|1657065600000|500|TIMESTAMP_DESCENDING
17592186114939|1651363200000|1657411200000|500|TIMESTAMP_DESCENDING
8796093063931|1656633600000|1659657600000|500|TIMESTAMP_DESCENDING
13194139597582|1651363200000|1654387200000|500|TIMESTAMP_DESCENDING
4398046536197|1648771200000|1652572800000|500|TIMESTAMP_DESCENDING
10995116349434|1651363200000|1654387200000|500|TIMESTAMP_DESCENDING
13194139619597|1648771200000|1651622400000|500|TIMESTAMP_DESCENDING
13194139620631|1656633600000|1662681600000|500|TIMESTAMP_DESCENDING
17592186061136|1654041600000|1657065600000|500|TIMESTAMP_DESCENDING
17592186088099|1651363200000|1654387200000|500|TIMESTAMP_DESCENDING
4398046535174|1648771200000|1651622400000|500|TIMESTAMP_DESCENDING
2199023283649|1651363200000|1655164800000|500|TIMESTAMP_DESCENDING
2199023300560|1648771200000|1651795200000|500|TIMESTAMP_DESCENDING
26388279129934|1651363200000|1655164800000|500|TIMESTAMP_DESCENDING
15393162810963|1638316800000|1641168000000|500|TIMESTAMP_DESCENDING
17592186064171|1633046400000|1636070400000|500|TIMESTAMP_DESCENDING
17592186118917|1643673600000|1646524800000|500|TIMESTAMP_DESCENDING
19791209338853|1648771200000|1651622400000|500|TIMESTAMP_DESCENDING
26388279067886|1656633600000|1659657600000|500|TIMESTAMP_DESCENDING
22308|1648771200000|1651622400000|500|TIMESTAMP_DESCENDING
6597069809870|1656633600000|1660435200000|500|TIMESTAMP_DESCENDING
10995116337661|1643673600000|1646524800000|500|TIMESTAMP_DESCENDING
15393162865487|1656633600000|1660435200000|500|TIMESTAMP_DESCENDING
17592186082422|1654041600000|1660089600000|500|TIMESTAMP_DESCENDING
21990232599048|1648771200000|1651622400000|500|TIMESTAMP_DESCENDING
13194139567782|1651363200000|1654387200000|500|TIMESTAMP_DESCENDING
10995116362268|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
2199023331502|1638316800000|1641168000000|500|TIMESTAMP_DESCENDING
8796093051791|1640995200000|1644019200000|500|TIMESTAMP_DESCENDING
13194139553840|1651363200000|1657411200000|500|TIMESTAMP_DESCENDING
6597069795615|1646092800000|1649894400000|500|TIMESTAMP_DESCENDING
8796093027863|1654041600000|1656892800000|500|TIMESTAMP_DESCENDING
8796093090763|1646092800000|1649116800000|500|TIMESTAMP_DESCENDING
19791209375270|1654041600000|1657065600000|500|TIMESTAMP_DESCENDING
23034|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
15393162880415|1651363200000|1657411200000|500|TIMESTAMP_DESCENDING
8796093094088|1654041600000|1657843200000|500|TIMESTAMP_DESCENDING
15393162827904|1627776000000|1632614400000|500|TIMESTAMP_DESCENDING
21990232572341|1654041600000|1659830400000|500|TIMESTAMP_DESCENDING
13194139538458|1654041600000|1660089600000|500|TIMESTAMP_DESCENDING
24189255865539|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
13194139538121|1635724800000|1638748800000|500|TIMESTAMP_DESCENDING
4398046520160|1646092800000|1652140800000|500|TIMESTAMP_DESCENDING
13194139545839|1656633600000|1662681600000|500|TIMESTAMP_DESCENDING
6597069770278|1646092800000|1649116800000|500|TIMESTAMP_DESCENDING
19791209327878|1648771200000|1651795200000|500|TIMESTAMP_DESCENDING
15393162834320|1659312000000|1662336000000|500|TIMESTAMP_DESCENDING
15393162838679|1648771200000|1651795200000|500|TIMESTAMP_DESCENDING
26388279120385|1654041600000|1656892800000|500|TIMESTAMP_DESCENDING
2199023348499|1648771200000|1654819200000|500|TIMESTAMP_DESCENDING
21692|1648771200000|1651622400000|500|TIMESTAMP_DESCENDING
15393162835976|1640995200000|1644019200000|500|TIMESTAMP_DESCENDING
13194139630249|1638316800000|1641340800000|500|TIMESTAMP_DESCENDING
15393162883327|1643673600000|1646524800000|500|TIMESTAMP_DESCENDING
15393162873511|1646092800000|1652140800000|500|TIMESTAMP_DESCENDING
24189255872571|1646092800000|1649116800000|500|TIMESTAMP_DESCENDING
2199023334433|1643673600000|1647475200000|500|TIMESTAMP_DESCENDING
96290|1640995200000|1644796800000|500|TIMESTAMP_DESCENDING
19791209330547|1638316800000|1645056000000|500|TIMESTAMP_DESCENDING
15393162791749|1643673600000|1647475200000|500|TIMESTAMP_DESCENDING
8796093112223|1640995200000|1644796800000|500|TIMESTAMP_DESCENDING
17592186110454|1648771200000|1654560000000|500|TIMESTAMP_DESCENDING
10995116310601|1638316800000|1644105600000|500|TIMESTAMP_DESCENDING
15393162804225|1635724800000|1642464000000|500|TIMESTAMP_DESCENDING
4398046521329|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
24189255880269|1630454400000|1635292800000|500|TIMESTAMP_DESCENDING
4398046536393|1646092800000|1651881600000|500|TIMESTAMP_DESCENDING
19791209371567|1648771200000|1651622400000|500|TIMESTAMP_DESCENDING
86731|1648771200000|1652572800000|500|TIMESTAMP_DESCENDING
4398046522301|1643673600000|1647475200000|500|TIMESTAMP_DESCENDING
4398046574734|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
81652|1648771200000|1655510400000|500|TIMESTAMP_DESCENDING
4398046530878|1648771200000|1651795200000|500|TIMESTAMP_DESCENDING
10995116342679|1656633600000|1662422400000|500|TIMESTAMP_DESCENDING
10995116344050|1635724800000|1638576000000|500|TIMESTAMP_DESCENDING
21990232650486|1651363200000|1654387200000|500|TIMESTAMP_DESCENDING
8796093056206|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
13194139545204|1648771200000|1654819200000|500|TIMESTAMP_DESCENDING
2199023314209|1588291200000|1591142400000|500|TIMESTAMP_DESCENDING
2199023262379|1648771200000|1652572800000|500|TIMESTAMP_DESCENDING
21990232575816|1654041600000|1663718400000|500|TIMESTAMP_DESCENDING
19791209338700|1651363200000|1654387200000|500|TIMESTAMP_DESCENDING
2199023311500|1648771200000|1651622400000|500|TIMESTAMP_DESCENDING
4398046578526|1651363200000|1655164800000|500|TIMESTAMP_DESCENDING
19791209319386|1654041600000|1656892800000|500|TIMESTAMP_DESCENDING
28587302337112|1640995200000|1643846400000|500|TIMESTAMP_DESCENDING
2199023258429|1654041600000|1657843200000|500|TIMESTAMP_DESCENDING
4398046605487|1648771200000|1651622400000|500|TIMESTAMP_DESCENDING
4398046538228|1648771200000|1652572800000|500|TIMESTAMP_DESCENDING
8796093053279|1646092800000|1649116800000|500|TIMESTAMP_DESCENDING
15393162843361|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
21990232604501|1651363200000|1655164800000|500|TIMESTAMP_DESCENDING
8796093105342|1604188800000|1607040000000|500|TIMESTAMP_DESCENDING
15393162850797|1640995200000|1643846400000|500|TIMESTAMP_DESCENDING
2199023317114|1646092800000|1649894400000|500|TIMESTAMP_DESCENDING
6597069775289|1651363200000|1656201600000|500|TIMESTAMP_DESCENDING
8796093058094|1656633600000|1661472000000|500|TIMESTAMP_DESCENDING
13194139536720|1651363200000|1655164800000|500|TIMESTAMP_DESCENDING
68020|1622505600000|1625529600000|500|TIMESTAMP_DESCENDING
92077|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
17592186064231|1643673600000|1649721600000|500|TIMESTAMP_DESCENDING
32819|1646092800000|1652140800000|500|TIMESTAMP_DESCENDING
21990232582080|1654041600000|1657065600000|500|TIMESTAMP_DESCENDING
21990232610117|1651363200000|1654214400000|500|TIMESTAMP_DESCENDING
2199023258477|1643673600000|1646697600000|500|TIMESTAMP_DESCENDING
6597069820149|1638316800000|1641168000000|500|TIMESTAMP_DESCENDING
17592186092858|1643673600000|1647475200000|500|TIMESTAMP_DESCENDING
21990232556712|1643673600000|1646697600000|500|TIMESTAMP_DESCENDING
13194139543661|1643673600000|1646524800000|500|TIMESTAMP_DESCENDING
15393162822908|1619827200000|1622678400000|500|TIMESTAMP_DESCENDING
27342|1640995200000|1644019200000|500|TIMESTAMP_DESCENDING
2199023352561|1646092800000|1648944000000|500|TIMESTAMP_DESCENDING
4398046587129|1625097600000|1628121600000|500|TIMESTAMP_DESCENDING
6597069798683|1625097600000|1627948800000|500|TIMESTAMP_DESCENDING
17592186091283|1638316800000|1641340800000|500|TIMESTAMP_DESCENDING
4398046551130|1617235200000|1620259200000|500|TIMESTAMP_DESCENDING
