id|threshold1|threshold2|startTime|endTime|truncationLimit|truncationOrder
4838555674289902802|0|0|1638316800000|1640908800000|500|TIMESTAMP_DESCENDING
4838838523656154348|0|0|1643673600000|1646265600000|500|TIMESTAMP_DESCENDING
4839682398830462234|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
4840243974394350841|0|0|1635724800000|1639008000000|500|TIMESTAMP_DESCENDING
4840808848493138152|0|0|1646092800000|1650412800000|500|TIMESTAMP_DESCENDING
4845873199050672655|0|0|1646092800000|1649548800000|500|TIMESTAMP_DESCENDING
4847281123690024913|0|0|1640995200000|1644451200000|500|TIMESTAMP_DESCENDING
4850095873457138750|0|0|1640995200000|1645401600000|500|TIMESTAMP_DESCENDING
4850096972968760283|0|0|1640995200000|1645315200000|500|TIMESTAMP_DESCENDING
4855727022258801644|0|0|1635724800000|1639008000000|500|TIMESTAMP_DESCENDING
4857976897927127770|0|0|1633046400000|1635638400000|500|TIMESTAMP_DESCENDING
4859666022665307286|0|0|1638316800000|1641340800000|500|TIMESTAMP_DESCENDING
4862199022577786136|0|0|1630454400000|1633046400000|500|TIMESTAMP_DESCENDING
4862763896676551269|0|0|1627776000000|1631664000000|500|TIMESTAMP_DESCENDING
4863044547019544792|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
4863326571752066842|0|0|1640995200000|1644451200000|500|TIMESTAMP_DESCENDING
4863607771850885554|0|0|1646092800000|1648684800000|500|TIMESTAMP_DESCENDING
4864169072536852924|0|0|1622505600000|1625097600000|500|TIMESTAMP_DESCENDING
4868955796408390121|0|0|1640995200000|1644019200000|500|TIMESTAMP_DESCENDING
4869236446751369288|0|0|1638316800000|1641600000000|500|TIMESTAMP_DESCENDING
4871489895832487692|0|0|1643673600000|1646697600000|500|TIMESTAMP_DESCENDING
4871769721541767701|0|0|1630454400000|1633046400000|500|TIMESTAMP_DESCENDING
4872333221251005964|0|0|1640995200000|1647648000000|500|TIMESTAMP_DESCENDING
4874020971599637960|0|0|1643673600000|1648080000000|500|TIMESTAMP_DESCENDING
4874303820965885919|0|0|1638316800000|1644969600000|500|TIMESTAMP_DESCENDING
4874867320675108381|0|0|1643673600000|1646956800000|500|TIMESTAMP_DESCENDING
4875146871506473808|0|0|1643673600000|1646265600000|500|TIMESTAMP_DESCENDING
4875147421262284608|0|0|1640995200000|1644019200000|500|TIMESTAMP_DESCENDING
4875711470727349831|0|0|1633046400000|1636070400000|500|TIMESTAMP_DESCENDING
4876835446488836890|0|0|1646092800000|1649980800000|500|TIMESTAMP_DESCENDING
4877400870343417850|0|0|1630454400000|1634860800000|500|TIMESTAMP_DESCENDING
4880213421087262131|0|0|1646092800000|1648684800000|500|TIMESTAMP_DESCENDING
4880778020308138324|0|0|1643673600000|1646265600000|500|TIMESTAMP_DESCENDING
4881620521092920469|0|0|1640995200000|1644451200000|500|TIMESTAMP_DESCENDING
4882467419924202706|0|0|1633046400000|1635638400000|500|TIMESTAMP_DESCENDING
4883029820121813653|0|0|1643673600000|1646265600000|500|TIMESTAMP_DESCENDING
4883872320906612739|0|0|1646092800000|1650412800000|500|TIMESTAMP_DESCENDING
4883872870662413022|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
4884998495691361650|0|0|1612137600000|1614729600000|500|TIMESTAMP_DESCENDING
4886969645162055197|0|0|1638316800000|1641600000000|500|TIMESTAMP_DESCENDING
4891191494934811750|0|0|1640995200000|1644278400000|500|TIMESTAMP_DESCENDING
4891473244789410002|0|0|1619827200000|1623110400000|500|TIMESTAMP_DESCENDING
4894850669632046168|0|0|1635724800000|1638316800000|500|TIMESTAMP_DESCENDING
4895694269928460074|0|0|1643673600000|1646956800000|500|TIMESTAMP_DESCENDING
4895976569538891291|0|0|1643673600000|1646956800000|500|TIMESTAMP_DESCENDING
4897664594765416728|0|0|1643673600000|1646265600000|500|TIMESTAMP_DESCENDING
4898229743742106745|0|0|1646092800000|1648684800000|500|TIMESTAMP_DESCENDING
4901324868974288131|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
33496346862310750|0|0|1646092800000|1648684800000|500|TIMESTAMP_DESCENDING
36030171408501696|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
46162720814280541|0|0|1640995200000|1644278400000|500|TIMESTAMP_DESCENDING
59111669254595319|0|0|1635724800000|1638316800000|500|TIMESTAMP_DESCENDING
66148268794460893|0|0|1638316800000|1641772800000|500|TIMESTAMP_DESCENDING
79094468455709870|0|0|1638316800000|1641772800000|500|TIMESTAMP_DESCENDING
80502667972984090|0|0|1640995200000|1645401600000|500|TIMESTAMP_DESCENDING
83035667885463501|0|0|1627776000000|1631059200000|500|TIMESTAMP_DESCENDING
91762766553040752|0|0|1627776000000|1631059200000|500|TIMESTAMP_DESCENDING
100487391319439152|0|0|1640995200000|1645401600000|500|TIMESTAMP_DESCENDING
108651540033576905|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
109212290963742915|0|0|1640995200000|1644019200000|500|TIMESTAMP_DESCENDING
112873939562139618|0|0|1638316800000|1640908800000|500|TIMESTAMP_DESCENDING
119065289538148597|0|0|1648771200000|1653609600000|500|TIMESTAMP_DESCENDING
119065839293958733|0|0|1638316800000|1640908800000|500|TIMESTAMP_DESCENDING
120471839787980497|0|0|1646092800000|1649980800000|500|TIMESTAMP_DESCENDING
123005114578390331|0|0|1630454400000|1633737600000|500|TIMESTAMP_DESCENDING
125256364636246152|0|0|1646092800000|1649116800000|500|TIMESTAMP_DESCENDING
125256364636248142|0|0|1633046400000|1637452800000|500|TIMESTAMP_DESCENDING
131450188513421137|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
133982638670094132|0|0|1643673600000|1646265600000|500|TIMESTAMP_DESCENDING
134265762914256820|0|0|1633046400000|1637452800000|500|TIMESTAMP_DESCENDING
143553062756174193|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
146931037354602735|0|0|1625097600000|1627689600000|500|TIMESTAMP_DESCENDING
153686161917747443|0|0|1643673600000|1646265600000|500|TIMESTAMP_DESCENDING
164100186300236677|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
164102385323487882|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
169166461003106372|0|0|1635724800000|1638316800000|500|TIMESTAMP_DESCENDING
170574660520385578|0|0|1638316800000|1640908800000|500|TIMESTAMP_DESCENDING
171418535694703235|0|0|1638316800000|1640908800000|500|TIMESTAMP_DESCENDING
172263785258564833|0|0|1646092800000|1649116800000|500|TIMESTAMP_DESCENDING
175359460246562476|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
176487284298748463|0|0|1643673600000|1648080000000|500|TIMESTAMP_DESCENDING
178737159967100313|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
182115409443422550|0|0|1635724800000|1638316800000|500|TIMESTAMP_DESCENDING
184086833792028852|0|0|1646092800000|1649376000000|500|TIMESTAMP_DESCENDING
186057158629015972|0|0|1640995200000|1644019200000|500|TIMESTAMP_DESCENDING
195064357883745976|0|0|1627776000000|1631059200000|500|TIMESTAMP_DESCENDING
197597082918337782|0|0|1638316800000|1642636800000|500|TIMESTAMP_DESCENDING
199848332976202229|0|0|1643673600000|1647561600000|500|TIMESTAMP_DESCENDING
199848882732015960|0|0|1643673600000|1646265600000|500|TIMESTAMP_DESCENDING
201254608348132307|0|0|1643673600000|1648512000000|500|TIMESTAMP_DESCENDING
202944832597919042|0|0|1643673600000|1647561600000|500|TIMESTAMP_DESCENDING
207167232126485278|0|0|1646092800000|1648684800000|500|TIMESTAMP_DESCENDING
208011382178713807|0|0|1633046400000|1635638400000|500|TIMESTAMP_DESCENDING
208854707597235643|0|0|1638316800000|1640908800000|500|TIMESTAMP_DESCENDING
209137556963464816|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
210263181992402079|0|0|1648771200000|1651795200000|500|TIMESTAMP_DESCENDING
212232957073565226|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
212795082393276171|0|0|1646092800000|1650931200000|500|TIMESTAMP_DESCENDING
214486131276789650|0|0|1643673600000|1646265600000|500|TIMESTAMP_DESCENDING
218988631392518783|0|0|1640995200000|1646697600000|500|TIMESTAMP_DESCENDING
220114256421472488|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
220396006276072834|0|0|1643673600000|1646956800000|500|TIMESTAMP_DESCENDING
220396830909807884|0|0|1640995200000|1644278400000|500|TIMESTAMP_DESCENDING
224335831316306620|0|0|1633046400000|1635638400000|500|TIMESTAMP_DESCENDING
225180531124357572|0|0|1646092800000|1649116800000|500|TIMESTAMP_DESCENDING
225462006101058417|0|0|1635724800000|1639612800000|500|TIMESTAMP_DESCENDING
226025505810293403|0|0|1646092800000|1649116800000|500|TIMESTAMP_DESCENDING
232782004762984829|0|0|1633046400000|1635638400000|500|TIMESTAMP_DESCENDING
233907080036107821|0|0|1640995200000|1644883200000|500|TIMESTAMP_DESCENDING
234469480233703609|0|0|1635724800000|1638748800000|500|TIMESTAMP_DESCENDING
234751504966231309|0|0|1638316800000|1644969600000|500|TIMESTAMP_DESCENDING
237283405367084608|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
237285329512434457|0|0|1643673600000|1646265600000|500|TIMESTAMP_DESCENDING
240663304110873443|0|0|1638316800000|1641772800000|500|TIMESTAMP_DESCENDING
241507179285204669|0|0|1643673600000|1646697600000|500|TIMESTAMP_DESCENDING
245448378714955751|0|0|1633046400000|1635638400000|500|TIMESTAMP_DESCENDING
246011603546282839|0|0|1643673600000|1648512000000|500|TIMESTAMP_DESCENDING
247699353894931870|0|0|1633046400000|1637452800000|500|TIMESTAMP_DESCENDING
248544328580866670|0|0|1638316800000|1641600000000|500|TIMESTAMP_DESCENDING
249106453900570608|0|0|1635724800000|1639008000000|500|TIMESTAMP_DESCENDING
249387928877286954|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
249388478633096861|0|0|1633046400000|1635638400000|500|TIMESTAMP_DESCENDING
249950054196976313|0|0|1640995200000|1644278400000|500|TIMESTAMP_DESCENDING
250795303760827442|0|0|1633046400000|1635638400000|500|TIMESTAMP_DESCENDING
251077878249182535|0|0|1630454400000|1634860800000|500|TIMESTAMP_DESCENDING
253046828696617445|0|0|1635724800000|1639180800000|500|TIMESTAMP_DESCENDING
253610053527933216|0|0|1643673600000|1647561600000|500|TIMESTAMP_DESCENDING
255861028707905899|0|0|1643673600000|1646265600000|500|TIMESTAMP_DESCENDING
259802503015568049|0|0|1651363200000|1655683200000|500|TIMESTAMP_DESCENDING
264305827765043351|0|0|1648771200000|1653091200000|500|TIMESTAMP_DESCENDING
269091727002840518|0|0|1646092800000|1648684800000|500|TIMESTAMP_DESCENDING
269654951834171985|0|0|1635724800000|1638748800000|500|TIMESTAMP_DESCENDING
270218176665487448|0|0|1640995200000|1644019200000|500|TIMESTAMP_DESCENDING
270780027107282018|0|0|1643673600000|1646265600000|500|TIMESTAMP_DESCENDING
273033201310509721|0|0|1643673600000|1646956800000|500|TIMESTAMP_DESCENDING
273593952240668554|0|0|1630454400000|1633046400000|500|TIMESTAMP_DESCENDING
273876251851117525|0|0|1627776000000|1630368000000|500|TIMESTAMP_DESCENDING
275002976391660505|0|0|1640995200000|1645833600000|500|TIMESTAMP_DESCENDING
275566201223007209|0|0|1630454400000|1633737600000|500|TIMESTAMP_DESCENDING
275566476100897693|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
276127501908980151|0|0|1627776000000|1631059200000|500|TIMESTAMP_DESCENDING
276971651961212702|0|0|1622505600000|1625788800000|500|TIMESTAMP_DESCENDING
276973301228635297|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
277816351769243357|0|0|1640995200000|1644278400000|500|TIMESTAMP_DESCENDING
278380950990097881|0|0|1643673600000|1646265600000|500|TIMESTAMP_DESCENDING
278661601333090026|0|0|1633046400000|1636329600000|500|TIMESTAMP_DESCENDING
278943900943521059|0|0|1646092800000|1649116800000|500|TIMESTAMP_DESCENDING
280068426460834272|0|0|1640995200000|1644019200000|500|TIMESTAMP_DESCENDING
280351550704977694|0|0|1640995200000|1647129600000|500|TIMESTAMP_DESCENDING
283728700669700877|0|0|1635724800000|1638316800000|500|TIMESTAMP_DESCENDING
283728975547614262|0|0|1643673600000|1646265600000|500|TIMESTAMP_DESCENDING
286544000192620789|0|0|1638316800000|1641772800000|500|TIMESTAMP_DESCENDING
287106675268139368|0|0|1633046400000|1636934400000|500|TIMESTAMP_DESCENDING
287106950146042989|0|0|1635724800000|1639008000000|500|TIMESTAMP_DESCENDING
289637751035265957|0|0|1646092800000|1649548800000|500|TIMESTAMP_DESCENDING
292172675093122411|0|0|1635724800000|1640995200000|500|TIMESTAMP_DESCENDING
294985775592789011|0|0|1648771200000|1662768000000|500|TIMESTAMP_DESCENDING
4633642166122466522|0|0|1638316800000|1640908800000|500|TIMESTAMP_DESCENDING
4678397512053164042|0|0|1635724800000|1638316800000|500|TIMESTAMP_DESCENDING
4705418010305760904|0|0|1643673600000|1648080000000|500|TIMESTAMP_DESCENDING
4705698935526662553|0|0|1643673600000|1646265600000|500|TIMESTAMP_DESCENDING
4710765210229545290|0|0|1635724800000|1640044800000|500|TIMESTAMP_DESCENDING
4713580509752472996|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
4713581059508286646|0|0|1633046400000|1635638400000|500|TIMESTAMP_DESCENDING
4714426309072146805|0|0|1640995200000|1644278400000|500|TIMESTAMP_DESCENDING
4723432408815260218|0|0|1630454400000|1633737600000|500|TIMESTAMP_DESCENDING
4733003107779220737|0|0|1638316800000|1641600000000|500|TIMESTAMP_DESCENDING
4739476482487751704|0|0|1643673600000|1646697600000|500|TIMESTAMP_DESCENDING
4742574356499010033|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
4746796206271777309|0|0|1635724800000|1638316800000|500|TIMESTAMP_DESCENDING
4752144505707174530|0|0|1640995200000|1644019200000|500|TIMESTAMP_DESCENDING
4753831156544194597|0|0|1633046400000|1636070400000|500|TIMESTAMP_DESCENDING
4756928755677543124|0|0|1643673600000|1648080000000|500|TIMESTAMP_DESCENDING
4757773180607669730|0|0|1640995200000|1644019200000|500|TIMESTAMP_DESCENDING
4763402405263968785|0|0|1646092800000|1648684800000|500|TIMESTAMP_DESCENDING
4767342505182110712|0|0|1638316800000|1640908800000|500|TIMESTAMP_DESCENDING
4769032729431920293|0|0|1646092800000|1648684800000|500|TIMESTAMP_DESCENDING
4769313929530720369|0|0|1635724800000|1638748800000|500|TIMESTAMP_DESCENDING
4774098179501079934|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
4774380479111496472|0|0|1640995200000|1645401600000|500|TIMESTAMP_DESCENDING
4775787304239238093|0|0|1627776000000|1630368000000|500|TIMESTAMP_DESCENDING
4776351078826383551|0|0|1646092800000|1649980800000|500|TIMESTAMP_DESCENDING
4784793129104442930|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
4786483628232166437|0|0|1638316800000|1640908800000|500|TIMESTAMP_DESCENDING
4788734603412116417|0|0|1640995200000|1644278400000|500|TIMESTAMP_DESCENDING
4790705752882808238|0|0|1635724800000|1638316800000|500|TIMESTAMP_DESCENDING
4791832477423377886|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
4794928427289281058|0|0|1630454400000|1633478400000|500|TIMESTAMP_DESCENDING
4803089827224361914|0|0|1643673600000|1646265600000|500|TIMESTAMP_DESCENDING
4806467252066996471|0|0|1643673600000|1650326400000|500|TIMESTAMP_DESCENDING
4813222651508046108|0|0|1638316800000|1640908800000|500|TIMESTAMP_DESCENDING
4818009375379573472|0|0|1643673600000|1648080000000|500|TIMESTAMP_DESCENDING
4818290025722562110|0|0|1648771200000|1653091200000|500|TIMESTAMP_DESCENDING
4819133900896875804|0|0|1635724800000|1638316800000|500|TIMESTAMP_DESCENDING
4822231774908142224|0|0|1643673600000|1647129600000|500|TIMESTAMP_DESCENDING
4823356025547528889|0|0|1646092800000|1649980800000|500|TIMESTAMP_DESCENDING
4825608924872847525|0|0|1643673600000|1647129600000|500|TIMESTAMP_DESCENDING
4825890949605381355|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
4827295850587758794|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
4829548200157252220|0|0|1643673600000|1647561600000|500|TIMESTAMP_DESCENDING
4830955849918717887|0|0|1643673600000|1647561600000|500|TIMESTAMP_DESCENDING
4835742298912347432|0|0|1638316800000|1641340800000|500|TIMESTAMP_DESCENDING
4838555124534089972|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
4840243974394358763|0|0|1635724800000|1638316800000|500|TIMESTAMP_DESCENDING
4840525724248980698|0|0|1651363200000|1653955200000|500|TIMESTAMP_DESCENDING
4841933099132529748|0|0|1640995200000|1644019200000|500|TIMESTAMP_DESCENDING
4842215948498769147|0|0|1630454400000|1634860800000|500|TIMESTAMP_DESCENDING
4842216223376676803|0|0|1643673600000|1646956800000|500|TIMESTAMP_DESCENDING
4846154674027366363|0|0|1643673600000|1648944000000|500|TIMESTAMP_DESCENDING
4848126648131799379|0|0|1638316800000|1641340800000|500|TIMESTAMP_DESCENDING
4849815772869968302|0|0|1633046400000|1635638400000|500|TIMESTAMP_DESCENDING
4850377623311765849|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
4851784998195306259|0|0|1630454400000|1633046400000|500|TIMESTAMP_DESCENDING
4851786372584844785|0|0|1651363200000|1657065600000|500|TIMESTAMP_DESCENDING
4852066198294110615|0|0|1625097600000|1629504000000|500|TIMESTAMP_DESCENDING
4853474122933472464|0|0|1638316800000|1640908800000|500|TIMESTAMP_DESCENDING
4858540397636356645|0|0|1638316800000|1640908800000|500|TIMESTAMP_DESCENDING
4858540397636367793|0|0|1643673600000|1646265600000|500|TIMESTAMP_DESCENDING
4860229522374525646|0|0|1646092800000|1651363200000|500|TIMESTAMP_DESCENDING
4861354872525555734|0|0|1643673600000|1646956800000|500|TIMESTAMP_DESCENDING
4864171271560122277|0|0|1638316800000|1641340800000|500|TIMESTAMP_DESCENDING
4864451372147295466|0|0|1630454400000|1633478400000|500|TIMESTAMP_DESCENDING
4865578646443662553|0|0|1633046400000|1636070400000|500|TIMESTAMP_DESCENDING
4866702622205149215|0|0|1640995200000|1644451200000|500|TIMESTAMP_DESCENDING
4867266671670219522|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
4867266946548114660|0|0|1635724800000|1638316800000|500|TIMESTAMP_DESCENDING
4867267771181844433|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
4871487971687140776|0|0|1643673600000|1646265600000|500|TIMESTAMP_DESCENDING
4872614696227718048|0|0|1640995200000|1644883200000|500|TIMESTAMP_DESCENDING
4874584746186769904|0|0|1638316800000|1641600000000|500|TIMESTAMP_DESCENDING
4874865121651865584|0|0|1630454400000|1633046400000|500|TIMESTAMP_DESCENDING
4876272771413330241|0|0|1622505600000|1625097600000|500|TIMESTAMP_DESCENDING
4876555895657483432|0|0|1643673600000|1647993600000|500|TIMESTAMP_DESCENDING
4878808245226974830|0|0|1646092800000|1649116800000|500|TIMESTAMP_DESCENDING
4879933595378010478|0|0|1619827200000|1624233600000|500|TIMESTAMP_DESCENDING
4880496545331416236|0|0|1640995200000|1643587200000|500|TIMESTAMP_DESCENDING
4880778570063956850|0|0|1630454400000|1633478400000|500|TIMESTAMP_DESCENDING
4881621070848724476|0|0|1643673600000|1646265600000|500|TIMESTAMP_DESCENDING
4882748345145110578|0|0|1638316800000|1640908800000|500|TIMESTAMP_DESCENDING
4887250020627139668|0|0|1638316800000|1640908800000|500|TIMESTAMP_DESCENDING
4887533969505014057|0|0|1643673600000|1650326400000|500|TIMESTAMP_DESCENDING
4887814894725904494|0|0|1643673600000|1646956800000|500|TIMESTAMP_DESCENDING
4888376195411883304|0|0|1648771200000|1654041600000|500|TIMESTAMP_DESCENDING
4889221994731548628|0|0|1633046400000|1636070400000|500|TIMESTAMP_DESCENDING
4889784394929149255|0|0|1635724800000|1638748800000|500|TIMESTAMP_DESCENDING
4890066969417503789|0|0|1648771200000|1653091200000|500|TIMESTAMP_DESCENDING
4897384219300334020|0|0|1643673600000|1646265600000|500|TIMESTAMP_DESCENDING
4903578043177516536|0|0|1646092800000|1650931200000|500|TIMESTAMP_DESCENDING
